"COVID-19 DISTRICT WISE STATUS, MEGHALAYA","","","","","","",""
"District Name","Active 
Cases","New 
Cases","New 
Recoveries","New 
Deaths","Total Cases","Total 
Recoveries","Total 
Deaths"
"East Garo Hills","6","0","2","0","1908","1888","14"
"East Jaintia Hills","4","2","0","0","2446","2410","32"
"East Khasi Hills","190","15","19","0","41828","40636","1002"
"North Garo Hills","0","0","0","0","1685","1677","8"
"Ri-Bhoi","3","0","0","0","9733","9640","90"
"South Garo Hills","1","0","0","0","1218","1205","12"
"South West Garo Hills","0","0","0","0","1873","1855","18"
"South West Khasi Hills","0","0","0","0","2549","2532","17"
"West Garo Hills","4","1","1","0","9082","9005","73"
"West Jaintia Hills","2","1","1","0","6823","6685","136"
"West Khasi Hills","6","2","0","0","5519","5439","74"
"Total","216","21","23","0","84664","82972","1476"
