,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,East Garo Hills,1,0,0,,126,104,0,12,5.0,0.0,4.0,,639.0,925.0,0,317618,,,,1907,14,1886,,53475,32766,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
1,1,1,1,1,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,East Jaintia Hills,0,0,0,,374,275,0,1,2.0,0.0,1.0,,1186.0,2177.0,0,122436,,,,2444,32,2409,,68357,47387,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
2,2,2,2,2,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,East Khasi Hills,11,0,19,,329,978,0,198,103.0,1.0,136.0,,1615.0,4908.0,0,824059,,,,41803,1001,40585,,328834,265848,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
3,3,3,3,3,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,North Garo Hills,0,0,0,,258,280,0,0,0.0,0.0,0.0,,749.0,1630.0,0,118325,,,,1685,8,1677,,67272,42588,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
4,4,4,4,4,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,Ri-Bhoi,-1,0,3,,0,0,0,6,1.0,0.0,8.0,,0.0,0.0,0,0,,,,9732,90,9640,,0,0,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
5,5,5,5,5,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,South Garo Hills,0,0,0,,44,110,0,0,1.0,0.0,0.0,,596.0,613.0,0,142574,,,,1218,12,1205,,48324,28729,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
6,6,6,6,6,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,South West Garo Hills,0,0,0,,148,251,0,0,0.0,0.0,0.0,,475.0,912.0,0,172495,,,,1873,18,1855,,81816,55617,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
7,7,7,7,7,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,South West Khasi Hills,0,0,0,,141,237,0,0,0.0,0.0,0.0,,358.0,659.0,0,110152,,,,2549,17,2532,,34929,23266,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
8,8,8,8,8,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,West Garo Hills,0,0,1,,754,635,0,10,3.0,0.0,7.0,,2058.0,3416.0,0,642923,,,,9081,73,9004,,224516,157019,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
9,9,9,9,9,2021-12-08,ML,12,0,23,0,2794,3528,0,247,121.0,2.0,177.0,,15854.0,23220.0,0.0,West Jaintia Hills,0,0,0,,130,196,0,2,2.0,1.0,9.0,,758.0,1427.0,0,270352,,,,6822,136,6685,,89941,64000,0,0,2021-12-09T10:37:39.742251+05:30,3224000,,,,84631,1475,82916,,1184457,838269,0,0,0.0,0
