,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Ahmedabad,25,0,4,8298,4272,17100,71,120.0,0.0,73.0,64995.0,28572.0,135303.0,7208200,2021-12-09 10:30:42.145820,,,238735,3411,235177,5572057,6113534,4449361,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
1,1,1,1,1,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Amreli,0,0,0,1258,723,4381,0,0.0,0.0,0.0,7357.0,7540.0,58954.0,1513614,2021-12-09 10:30:42.145820,,,10811,102,10709,625469,965176,848848,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
2,2,2,2,2,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Anand,0,0,0,2269,387,4380,2,7.0,0.0,1.0,11243.0,2594.0,44099.0,2090276,2021-12-09 10:30:42.145820,,,9652,50,9593,597234,1516909,1408842,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
3,3,3,3,3,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Aravalli,0,0,1,1160,125,2534,1,1.0,0.0,1.0,6518.0,797.0,26655.0,1051746,2021-12-09 10:30:42.145820,,,5188,78,5109,383924,722597,685858,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
4,4,4,4,4,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Banaskantha,3,0,0,2071,1135,10376,0,3.0,0.0,0.0,20324.0,5703.0,97277.0,3116045,2021-12-09 10:30:42.145820,,,13635,162,13470,918611,2178562,2020273,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
5,5,5,5,5,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Bharuch,0,0,3,1510,1063,7657,2,1.0,0.0,4.0,7980.0,16631.0,96369.0,1550822,2021-12-09 10:30:42.145820,,,11444,118,11316,552096,1284033,1001114,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
6,6,6,6,6,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Bhavnagar,0,0,2,2643,2173,29187,1,26.0,0.0,2.0,15127.0,13059.0,122293.0,2877961,2021-12-09 10:30:42.145820,,,21485,301,21152,1255343,1762584,1478114,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
7,7,7,7,7,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Botad,0,0,0,495,305,3746,0,0.0,0.0,0.0,3012.0,1716.0,22177.0,656005,2021-12-09 10:30:42.145820,,,2218,42,2176,267228,387104,339370,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
8,8,8,8,8,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Chhota Udaipur,0,0,0,0,796,3002,0,0.0,0.0,0.0,5692.0,5052.0,18420.0,1071831,2021-12-09 10:30:42.145820,,,3395,38,3357,296342,644451,580255,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
9,9,9,9,9,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Dahod,0,0,0,1776,282,21473,0,3.0,0.0,0.0,11590.0,1418.0,138793.0,2126558,2021-12-09 10:30:42.145820,,,9958,38,9917,759431,1505769,1333682,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
10,10,10,10,10,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Dang,0,0,0,250,80,885,0,0.0,0.0,0.0,1329.0,701.0,8057.0,226769,2021-12-09 10:30:42.145820,,,866,18,848,89041,163967,89078,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
11,11,11,11,11,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Devbhumi Dwarka,0,0,0,1030,890,2680,0,0.0,0.0,0.0,5459.0,9991.0,22265.0,752484,2021-12-09 10:30:42.145820,,,4175,82,4093,258721,546856,435076,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
12,12,12,12,12,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Gandhinagar,0,0,0,2052,859,8192,6,4.0,0.0,4.0,11877.0,6307.0,56436.0,1387478,2021-12-09 10:30:42.145820,,,20775,205,20561,876164,1204234,989166,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
13,13,13,13,13,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Gir Somnath,0,0,0,1227,676,11112,2,1.0,0.0,6.0,5028.0,8404.0,96827.0,1217477,2021-12-09 10:30:42.145820,,,8579,67,8510,403021,900290,696654,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
14,14,14,14,14,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Jamnagar,7,0,0,1454,778,6678,11,14.0,0.0,13.0,10372.0,6489.0,60322.0,2159130,2021-12-09 10:30:42.145820,,,35024,478,34526,928765,1156535,922675,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
15,15,15,15,15,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Junagadh,0,0,0,3598,287,5750,0,1.0,0.0,0.0,20105.0,2576.0,43740.0,2742291,2021-12-09 10:30:42.145820,,,20543,272,20270,911843,1334045,1289350,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
16,16,16,16,16,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Kheda,0,0,0,1487,933,13629,0,4.0,0.0,2.0,9710.0,5129.0,77736.0,2298934,2021-12-09 10:30:42.145820,,,10447,48,10395,678128,1489322,1319418,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
17,17,17,17,17,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Kutch,2,0,2,2779,1862,19865,8,8.0,0.0,15.0,15908.0,12876.0,71088.0,2090313,2021-12-09 10:30:42.145820,,,12674,145,12520,887862,1467444,1112109,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
18,18,18,18,18,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Mahisagar,0,0,0,1153,5,3428,0,1.0,0.0,0.0,8337.0,44.0,31306.0,994624,2021-12-09 10:30:42.145820,,,8195,72,8122,422484,815825,673118,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
19,19,19,19,19,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Mehsana,0,0,0,4049,1052,9520,3,2.0,0.0,1.0,17695.0,6283.0,55160.0,2027727,2021-12-09 10:30:42.145820,,,24426,177,24248,755429,1436767,1138722,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
20,20,20,20,20,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Morbi,0,0,0,1336,926,2940,1,0.0,0.0,1.0,8326.0,8225.0,46039.0,960329,2021-12-09 10:30:42.145820,,,6506,87,6419,410189,713746,498879,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
21,21,21,21,21,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Narmada,0,0,0,303,93,3364,2,0.0,0.0,0.0,1537.0,473.0,19224.0,590379,2021-12-09 10:30:42.145820,,,5957,15,5942,281996,415794,377334,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
22,22,22,22,22,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Navsari,2,0,3,1499,405,4234,10,14.0,0.0,11.0,10299.0,2253.0,36308.0,1330711,2021-12-09 10:30:42.145820,,,7265,25,7225,483362,959184,851922,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
23,23,23,23,23,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Panchmahal,0,0,0,1850,327,7670,0,0.0,0.0,0.0,12699.0,1852.0,51717.0,2388267,2021-12-09 10:30:42.145820,,,11772,70,11701,615609,1122824,966216,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
24,24,24,24,24,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Patan,0,0,0,1264,493,5316,0,0.0,0.0,0.0,8090.0,3320.0,35249.0,1342746,2021-12-09 10:30:42.145820,,,11624,129,11495,505269,868745,780530,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
25,25,25,25,25,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Porbandar,0,0,1,471,203,1321,0,1.0,0.0,1.0,4493.0,1193.0,12348.0,586062,2021-12-09 10:30:42.145820,,,3489,19,3469,261852,425750,341203,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
26,26,26,26,26,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Rajkot,0,0,0,3321,5212,16844,12,14.0,1.0,9.0,19032.0,31246.0,108741.0,3157676,2021-12-09 10:30:42.145820,,,58034,726,57290,2158307,2329321,1712862,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
27,27,27,27,27,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Sabarkantha,0,0,0,1261,305,4420,3,0.0,0.0,0.0,7404.0,2015.0,41341.0,2427346,2021-12-09 10:30:42.145820,,,9323,157,9166,526452,1019017,927624,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
28,28,28,28,28,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Surat,15,0,3,11400,9041,30902,30,54.0,1.0,33.0,72908.0,53099.0,204205.0,4996391,2021-12-09 10:30:42.145820,,,144056,1957,142056,6795025,5039731,3475251,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
29,29,29,29,29,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Surendranagar,0,0,0,1159,4257,6863,0,1.0,0.0,0.0,6808.0,16273.0,61560.0,1755873,2021-12-09 10:30:42.145820,,,8125,136,7988,571323,1182740,1105861,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
30,30,30,30,30,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Tapi,2,0,0,1135,674,4460,0,4.0,0.0,0.0,4482.0,4108.0,26054.0,806489,2021-12-09 10:30:42.145820,,,4448,24,4420,271171,543860,421908,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
31,31,31,31,31,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Vadodara,8,0,2,6565,1651,9379,49,52.0,0.0,45.0,45774.0,8610.0,63199.0,3639775,2021-12-09 10:30:42.145820,,,78396,788,77548,2131205,2662967,2337850,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
32,32,32,32,32,2021-12-08,GJ,67,0,22,73942,43484,290671,228,353.0,2.0,227.0,473705.0,286148.0,2077849.0,Valsad,3,0,1,1819,1214,7383,14,17.0,0.0,5.0,12195.0,11599.0,88587.0,1703068,2021-12-09 10:30:42.145820,,,6491,55,6414,571613,1274285,1124670,2021-12-09 10:30:42.145117,67936000,2021-12-09 10:30:42.146265,,,827711,10092,817202,33022566,46153968,37733193,0,0,0,0,0
