"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","41184","0","40812","3","0","369","0"
"","2","Ballari","2","117258","1","115442","28","0","1786","2"
"","3","Belagavi","2","101739","6","100707","24","0","1006","2"
"","4","Bengaluru Rural","1","80327","0","79411","6","0","910","0"
"","5","Bengaluru urban","58","1872151","76","1852906","2257","0","16987","1"
"","6","Bidar","0","30037","0","29612","1","0","420","4"
"","7","Chamarajanagara","0","44348","0","43807","2","0","528","11"
"","8","Chikkaballapura","1","56128","8","55655","10","0","462","1"
"","9","Chikkamagaluru","0","58069","3","57660","2","0","407","0"
"","10","Chitradurga","0","46559","0","46314","4","0","241","0"
"","11","Dakshina 
Kannada","4","137063","3","135160","43","0","1850","10"
"","12","Davanagere","1","58146","0","57517","1","0","628","0"
"","13","Dharwada","3","86190","3","84767","8","0","1408","7"
"","14","Gadag","0","30688","0","30347","2","0","339","0"
"","15","Hassana","1","145695","0","144373","12","0","1308","2"
"","16","Haveri","0","27166","0","26489","3","0","674","0"
"","17","Kalaburagi","0","77545","5","76633","23","0","889","0"
"","18","Kodagu","1","50764","49","50386","24","0","353","1"
"","19","Kolara","1","64114","3","63436","11","0","667","0"
"","20","Koppala","0","41567","0","41022","1","0","544","0"
"","21  Mandya","","0","102380","3","101665","3","0","712","0"
"","22  Mysuru","","10","233617","13","230967","80","0","2570","0"
"","23","Raichuru","0","46287","0","45909","9","0","369","0"
"","24","Ramanagara","30","31204","0","30751","105","0","348","0"
"","25","Shivamogga","2","84575","0","83407","24","1","1143","1"
"","26","Tumakuru","1","160851","0","159610","18","0","1223","0"
"","27","Udupi","3","96346","3","95776","20","0","550","0"
"","28","Uttara Kannada","1","71964","2","71140","7","0","817","0"
"","29","Vijayapura","1","41202","0","40676","4","0","522","0"
"","30","Yadagiri","0","30023","0","29810","2","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","123","4065223","178","4022200","2737","1","40244","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 04-10 -2022 
Page 5 of 7","","","","","","","","","",""
