,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-02-24,TT,Andaman and Nicobar Islands,,,,10015,129,9862,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
1,2022-02-24,TT,Andhra Pradesh,,,,2316964,14718,2297065,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
2,2022-02-24,TT,Arunachal Pradesh,,,,64372,296,63837,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
3,2022-02-24,TT,Assam,,,,724038,6637,715710,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
4,2022-02-24,TT,Bihar,,,,829856,12255,817169,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
5,2022-02-24,TT,Chandigarh,,,,91633,1164,90290,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
6,2022-02-24,TT,Chhattisgarh,,,,1150090,14022,1133779,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
7,2022-02-24,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11438,4,11431,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
8,2022-02-24,TT,Delhi,,,,1857598,26109,1829145,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
9,2022-02-24,TT,Goa,,,,244861,3797,240607,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
10,2022-02-24,TT,Gujarat,,,,1221581,10911,1207284,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
11,2022-02-24,TT,Haryana,,,,979863,10539,966623,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
12,2022-02-24,TT,Himachal Pradesh,,,,282728,4112,277046,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
13,2022-02-24,TT,Jammu and Kashmir,,,,452647,4748,446534,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
14,2022-02-24,TT,Jharkhand,,,,434157,5315,428276,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
15,2022-02-24,TT,Karnataka,,,,3938699,39866,3889418,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
16,2022-02-24,TT,Kerala,,,,6483773,64591,6371030,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
17,2022-02-24,TT,Ladakh,,,,27928,228,27416,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
18,2022-02-24,TT,Lakshadweep,,,,11397,52,11313,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
19,2022-02-24,TT,Maharashtra,,,,7861468,143656,7702217,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
20,2022-02-24,TT,Manipur,,,,136598,2104,133929,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
21,2022-02-24,TT,Meghalaya,,,,93371,1573,91548,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
22,2022-02-24,TT,Mizoram,,,,210253,650,200867,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
23,2022-02-24,TT,Madhya Pradesh,,,,1036498,10721,1020148,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
24,2022-02-24,TT,Nagaland,,,,35381,754,34442,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
25,2022-02-24,TT,Odisha,,,,1283639,9045,1271018,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
26,2022-02-24,TT,Puducherry,,,,165658,1960,163437,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
27,2022-02-24,TT,Punjab,,,,757635,17692,738952,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
28,2022-02-24,TT,Rajasthan,,,,1276758,9533,1260458,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
29,2022-02-24,TT,Sikkim,,,,39047,441,38513,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
30,2022-02-24,TT,Tamil Nadu,,,,3447006,37993,3398231,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
31,2022-02-24,TT,Telangana,,,,787785,4110,779279,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
32,2022-02-24,TT,Tripura,,,,100856,919,99884,,,2022-02-24 23:55:32.265414,,,,42881179,512924,42219896,763569165,1765231385
