,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-02-24,WB,Alipurduar,,,,18899,110,18717,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
2,2022-02-24,WB,Cooch Behar,,,,33949,106,33791,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
3,2022-02-24,WB,Darjeeling,,,,69002,599,68297,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
4,2022-02-24,WB,Kalimpong,,,,8512,58,8431,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
5,2022-02-24,WB,Jalpaiguri,,,,49577,648,48836,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
6,2022-02-24,WB,Uttar Dinajpur,,,,25105,268,24805,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
7,2022-02-24,WB,Dakshin Dinajpur,,,,23079,193,22822,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
8,2022-02-24,WB,Malda,,,,44409,199,44143,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
9,2022-02-24,WB,Murshidabad,,,,41615,356,41210,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
10,2022-02-24,WB,Nadia,,,,87590,943,86522,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
11,2022-02-24,WB,Birbhum,,,,57686,350,57236,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
12,2022-02-24,WB,Purulia,,,,24210,123,24058,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
13,2022-02-24,WB,Bankura,,,,43866,286,43502,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
14,2022-02-24,WB,Jhargram,,,,15541,30,15489,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
15,2022-02-24,WB,Paschim Medinipur,,,,62526,529,61925,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
16,2022-02-24,WB,Purba Medinipur,,,,67823,441,67334,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
17,2022-02-24,WB,Purba Bardhaman,,,,55377,238,55073,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
18,2022-02-24,WB,Paschim Bardhaman,,,,75601,432,75101,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
19,2022-02-24,WB,Howrah,,,,124977,1640,123244,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
20,2022-02-24,WB,Hooghly,,,,107912,1119,106698,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
21,2022-02-24,WB,North 24 Parganas,,,,402870,5335,397204,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
22,2022-02-24,WB,South 24 Parganas,,,,127222,1510,125578,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
23,2022-02-24,WB,Kolkata,,,,446893,5649,440901,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
24,2022-02-24,WB,Other State,,,,66,3,63,,2022-02-24T23:55:57.754265+05:30,,,,2014307,21165,1990980,24107052,0,0
