,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-02-23,MZ,Aizawl,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
1,2022-02-23,MZ,Champhai,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
2,2022-02-23,MZ,Hnahthial,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
3,2022-02-23,MZ,Khawzawl,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
4,2022-02-23,MZ,Kolasib,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
5,2022-02-23,MZ,Lawngtlai,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
6,2022-02-23,MZ,Lunglei,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
7,2022-02-23,MZ,Mamit,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
8,2022-02-23,MZ,Saiha,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
9,2022-02-23,MZ,Saitual,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
10,2022-02-23,MZ,Serchhip,,,,,,,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
11,2022-02-23,MZ,Unknown,,,,210253,650,200867,,2022-02-24 11:55:27.838586,,,,210253,650,200867,
