Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Alipurduar,3,0,5,,1951,7415,0,15618,102,15470,,991732,405660,1700000,,,,15632,102,15484,,991732,405660,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,1397392.0,9366
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Cooch Behar,10,0,12,,15848,6366,0,29347,97,29131,,1599054,459331,2822780,,,,29382,97,29165,,1599054,459331,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,2058385.0,22214
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Darjeeling,20,0,23,,2370,10291,0,57272,541,56485,,1337404,717964,1842034,,,,57330,543,56554,,1337404,717964,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,2055368.0,12661
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Kalimpong,2,0,3,,84,1802,0,7055,54,6968,,181134,132303,251642,,,,7064,54,6977,,181134,132303,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,313437.0,1886
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Jalpaiguri,10,1,12,,21022,7725,0,42052,576,41344,,1270727,452676,3869675,,,,42078,578,41381,,1270727,452676,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,1723403.0,28747
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Uttar Dinajpur,4,0,9,,17580,6549,0,19920,239,19600,,1533674,488552,3000849,,,,19950,239,19625,,1533674,488552,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,2022226.0,24129
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Dakshin Dinajpur,16,1,18,,3328,5125,0,18017,171,17670,,1087941,385075,1670931,,,,18082,172,17721,,1087941,385075,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,1473016.0,8453
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Malda,12,0,9,,12562,9762,0,33473,186,33184,,2210743,644921,3997970,,,,33499,187,33213,,2210743,644921,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,2855664.0,22324
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Murshidabad,5,0,5,,49560,21219,0,34026,329,33640,,4280648,1059125,7102430,,,,34040,329,33656,,4280648,1059125,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,5339773.0,70779
2021-11-09,WB,788,12,759,37248,342529,352423,0,1597723.4285714286,19213.714285714286,1570468.0,,59154088.0,23344505.0,Nadia,40,1,36,,27237,12245,0,73543,862,72297,,2996499,956906,5168488,,,,73646,866,72404,,2996499,956906,2021-11-10T15:41:26.744349+05:30,96906000,,,,1599879,19252,1572711,19530766,59154088,23344505,82498593.0,694952.0,82498593.0,3953405.0,39482
