Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Bishnupur,2,0,,,86,918,0,14.0,0.0,,583.0,268.0,3612.0,240363,,,,9170,190,,70686,129294,71602,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Chandel,0,0,,,5,60,0,6.0,0.0,,257.0,75.0,687.0,144028,,,,2341,39,,31632,26729,16233,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Churachandpur,0,0,,,72,477,0,2.0,1.0,,811.0,393.0,3280.0,271274,,,,10142,162,,116799,104725,66314,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Imphal East,18,0,,,282,1733,0,94.0,3.0,,1907.0,873.0,6530.0,452661,,,,27514,461,,239948,253147,160466,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Imphal West,22,0,,,430,2030,0,173.0,3.0,,3503.0,1244.0,7594.0,514683,,,,43337,643,,433757,310411,210192,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Jiribam,0,0,,,5,98,0,0.0,0.0,,210.0,63.0,1021.0,43818,,,,1022,7,,27253,28016,19207,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Kakching,1,0,,,10,124,0,8.0,1.0,,287.0,51.0,930.0,135481,,,,6408,112,,59078,84823,51153,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Kamjong,0,0,,,8,40,0,6.0,0.0,,184.0,74.0,482.0,45616,,,,938,5,,13481,10577,5926,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Kangpokpi,0,0,,,28,249,0,2.0,0.0,,236.0,388.0,1618.0,0,,,,2782,61,,40383,39515,21111,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Noney,0,0,,,7,36,0,0.0,0.0,,71.0,86.0,620.0,0,,,,1068,4,,17474,16898,10691,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Pherzawl,0,0,,,75,36,0,0.0,0.0,,75.0,92.0,289.0,47250,,,,464,0,,7076,12529,10344,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Senapati,0,0,,,77,146,0,5.0,0.0,,964.0,217.0,835.0,354772,,,,2234,10,,63233,28515,19618,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Tamenglong,0,0,,,7,93,0,5.0,1.0,,455.0,179.0,871.0,140143,,,,3284,14,,48465,20171,11542,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
2021-11-09,MN,49,1,40,2172,1158,6708,0,344.0,13.0,328.0,10800.0,4472.0,31821.0,Tengnoupal,3,0,,,2,73,0,5.0,0.0,,111.0,24.0,489.0,0,,,,1069,13,,15213,26253,12827,2021-11-09 08:47,3103000,2021-11-09 08:47,,,124186,1938,121541,1381552,1255722,769257
