,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Karnal,0,0,0,,1573,5647,0,1.0,0.0,0.0,,3380.0,16249.0,1506323,,,,40038.0,552.0,39484,,1004083,471718,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
11,11,11,11,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Kurukshetra,1,0,0,,834,2256,0,1.0,0.0,1.0,,1807.0,6327.0,964231,,,,22149.0,357.0,21791,,612620,255962,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
12,12,12,12,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Mahendragarh,0,0,0,,1221,3751,0,0.0,0.0,0.0,,3377.0,10348.0,921680,,,,21689.0,155.0,21534,,580600,277354,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
13,13,13,13,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Nuh,0,0,0,,1968,876,0,0.0,0.0,0.0,,4929.0,2220.0,1089406,,,,5014.0,123.0,4891,,363826,81833,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
14,14,14,14,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Palwal,0,0,0,,2073,4337,0,1.0,0.0,0.0,,5498.0,11740.0,1040493,,,,11026.0,153.0,10872,,615850,235461,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
15,15,15,15,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Panchkula,0,0,1,,534,2605,0,5.0,1.0,11.0,,1128.0,6232.0,558890,,,,30777.0,379.0,30392,,458299,288442,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
16,16,16,16,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Panipat,1,0,0,,2370,3898,0,1.0,0.0,1.0,,5143.0,10781.0,1202811,,,,31151.0,638.0,30512,,837800,286764,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
17,17,17,17,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Rewari,0,0,0,,1256,3282,0,1.0,0.0,0.0,,2838.0,10188.0,896129,,,,20328.0,221.0,20106,,651771,306211,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
18,18,18,18,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Rohtak,1,0,0,,2070,4402,0,8.0,0.0,1.0,,7677.0,15355.0,1058683,,,,25911.0,534.0,25352,,684319,323752,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
19,19,19,19,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Sirsa,0,0,0,,1653,4338,0,0.0,0.0,0.0,,3796.0,9386.0,1295114,,,,29282.0,508.0,28774,,790475,289459,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
20,20,20,20,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Sonipat,0,0,0,,2191,5186,0,1.0,0.0,0.0,,6084.0,15336.0,1480080,,,,47139.0,254.0,46884,,996978,431007,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
21,21,21,21,2021-11-09,HR,15.0,0.0,8,24651,35559,96814,0,82.0,1.0,93.0,107603.0,99020.0,301549.0,Yamunanagar,0,0,0,,831,3333,0,4.0,0.0,0.0,,2619.0,9155.0,1214162,,,,24635.0,414.0,24217,,834912,351357,2021-11-10T15:40:37.828390+05:30,28672000,,,,771355.0,10050.0,761189,13164574,17898259,8481459,0,0,0,0,0
