Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Other State,1,0,0,,0,0,0,,,,,0,0,0,,,,806,131,670,,0,0,2021-11-09 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,,0
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Balod,0,0,0,,1016,1973,0,,,,,540838,278601,826165,,,,27280,396,26882,,540838,278601,2021-11-10 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,819439.0,2989
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Baloda Bazar,0,0,0,,979,1162,0,,,,,622471,216491,1305343,,,,43085,471,42614,,622471,216491,2021-11-11 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,838962.0,2141
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Balrampur,0,0,0,,2172,1543,0,,,,,314645,118886,598855,,,,20302,118,20184,,314645,118886,2021-11-12 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,433531.0,3715
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Bametara,0,1,0,,574,706,0,,,,,407103,134751,197035,,,,19964,237,19726,,407103,134751,2021-11-13 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,541854.0,1280
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Bastar,1,0,1,,607,890,0,,,,,447361,182728,1302253,,,,21073,188,20874,,447361,182728,2021-11-14 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,630089.0,1497
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Bijapur,0,0,0,,84,47,0,,,,,103646,44532,229832,,,,8324,55,8264,,103646,44532,2021-11-15 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,148178.0,131
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Bilaspur,0,0,4,,2223,8130,0,,,,,1042712,566258,1961922,,,,65695,1211,64466,,1042712,566258,2021-11-16 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,1608970.0,10353
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Dakshin Bastar Dantewada,0,0,1,,661,1157,0,,,,,160011,86364,533638,,,,10850,25,10814,,160011,86364,2021-11-17 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,246375.0,1818
2021-11-09,CT,22,2,25,0,33504,80635,0,1006161.5714285715,13584.0,992320.0,,15004771.0,7730913.0,Dhamtari,0,0,0,,554,919,0,,,,,511130,227143,799199,,,,27239,545,26693,,511130,227143,2021-11-18 08:47,28724000,,,,1006220,13586,992401,,15004771,7730913,22735684.0,114139.0,22735684.0,738273.0,1473
