,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Adilabad,,,,,978,576,0,,,,,5005.0,3218.0,708952,,,,,,,,384510,95883,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
1,1,1,1,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Bhadradri Kothagudem,,,,,3553,4157,0,,,,,17439.0,22457.0,1304811,,,,,,,,622321,236149,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
2,2,2,2,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Foreign Evacuees,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
3,3,3,3,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Hyderabad,,,,,6701,17961,0,,,,,34702.0,80385.0,3441992,,,,,,,,3199481,1995140,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
4,4,4,4,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Jagtial,,,,,1667,2142,0,,,,,13313.0,9172.0,983414,,,,,,,,607828,204324,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
5,5,5,5,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Jangaon,,,,,2468,1493,0,,,,,13871.0,5349.0,582457,,,,,,,,351063,136234,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
6,6,6,6,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Jayashankar Bhupalapally,,,,,4274,1254,0,,,,,10472.0,9173.0,712257,,,,,,,,274732,142699,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
7,7,7,7,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Jogulamba Gadwal,,,,,309,246,0,,,,,5212.0,2092.0,664971,,,,,,,,317249,63346,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
8,8,8,8,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Kamareddy,,,,,960,2423,0,,,,,6862.0,12457.0,972625,,,,,,,,568855,201113,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
9,9,9,9,2021-11-09,TG,173,1,168,0,97017,122015,0,1033.0,9.0,1203.0,,559719.0,616890.0,Karimnagar,,,,,2541,6438,0,,,,,12002.0,32779.0,1016063,,,,,,,,673069,433553,2021-11-10 11:48:16.297035,37220000,,,,672823,3968,665101,,23381806,10663922,0,0,0,0,0
