,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Agar Malwa,,,,,408,5744,0,,,,,1045.0,18280.0,0,,,,,,,,426324,156369,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
1,1,1,1,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Alirajpur,,,,,203,1050,0,,,,,533.0,3777.0,728677,,,,,,,,370325,120113,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
2,2,2,2,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Anuppur,,,,,46,541,0,,,,,915.0,15537.0,749521,,,,,,,,482351,183631,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
3,3,3,3,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Ashoknagar,,,,,87,1477,0,,,,,587.0,9544.0,844979,,,,,,,,550910,198905,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
4,4,4,4,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Balaghat,,,,,1753,7203,0,,,,,5644.0,30667.0,1701156,,,,,,,,1285725,595240,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
5,5,5,5,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Barwani,,,,,123,1183,0,,,,,943.0,9350.0,1385659,,,,,,,,790212,239074,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
6,6,6,6,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Betul,,,,,542,7124,0,,,,,8339.0,41870.0,1575247,,,,,,,,1055017,404086,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
7,7,7,7,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Bhind,,,,,273,4992,0,,,,,1166.0,19413.0,1703562,,,,,,,,1035955,376286,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
8,8,8,8,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Bhopal,,,,,642,4523,0,,,,,1985.0,16576.0,2368145,,,,,,,,2015774,1195144,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
9,9,9,9,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Burhanpur,,,,,82,693,0,,,,,469.0,3855.0,756993,,,,,,,,494275,225986,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
10,10,10,10,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Chhatarpur,,,,,299,1915,0,,,,,2371.0,15854.0,1762857,,,,,,,,1096599,357657,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
11,11,11,11,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Chhindwara,,,,,131,2117,0,,,,,1812.0,42703.0,2090306,,,,,,,,1627195,657002,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
12,12,12,12,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Damoh,,,,,262,4350,0,,,,,728.0,14196.0,1263703,,,,,,,,845570,345436,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
13,13,13,13,2021-11-09,MP,9,0,13,0,15557,175059,0,47.0,0.0,80.0,,75560.0,938692.0,Datia,,,,,228,2636,0,,,,,1054.0,16036.0,786375,,,,,,,,561559,319142,2021-11-10 11:48:16.297035,82232000,,,,792919,10524,782307,,50019667,22174701,0,0,0,0,0
