,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-11-25,TT,Andaman and Nicobar Islands,,,,10741,129,10612,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
1,2022-11-25,TT,Andhra Pradesh,,,,2339047,14733,2324302,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
2,2022-11-25,TT,Arunachal Pradesh,,,,66887,296,66589,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
3,2022-11-25,TT,Assam,,,,746099,8035,738064,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
4,2022-11-25,TT,Bihar,,,,851330,12302,839018,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
5,2022-11-25,TT,Chandigarh,,,,99333,1181,98144,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
6,2022-11-25,TT,Chhattisgarh,,,,1177719,14145,1163551,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
7,2022-11-25,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11586,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
8,2022-11-25,TT,Delhi,,,,2006907,26517,1980356,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
9,2022-11-25,TT,Goa,,,,258996,4013,254935,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
10,2022-11-25,TT,Gujarat,,,,1277408,11043,1266131,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
11,2022-11-25,TT,Haryana,,,,1056489,10714,1045724,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
12,2022-11-25,TT,Himachal Pradesh,,,,312552,4211,308307,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
13,2022-11-25,TT,Jammu and Kashmir,,,,479346,4785,474548,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
14,2022-11-25,TT,Jharkhand,,,,442566,5331,437217,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
15,2022-11-25,TT,Karnataka,,,,4070990,40303,4029144,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
16,2022-11-25,TT,Kerala,,,,6825707,71485,6752368,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
17,2022-11-25,TT,Ladakh,,,,29403,231,29167,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
18,2022-11-25,TT,Lakshadweep,,,,11415,52,11363,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
19,2022-11-25,TT,Maharashtra,,,,8135450,148404,7986489,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
20,2022-11-25,TT,Manipur,,,,139913,2149,137754,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
21,2022-11-25,TT,Meghalaya,,,,96775,1624,95150,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
22,2022-11-25,TT,Mizoram,,,,238946,726,238206,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
23,2022-11-25,TT,Madhya Pradesh,,,,1054893,10776,1044108,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
24,2022-11-25,TT,Nagaland,,,,35986,782,35204,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
25,2022-11-25,TT,Odisha,,,,1336408,9204,1327077,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
26,2022-11-25,TT,Puducherry,,,,175485,1975,173502,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
27,2022-11-25,TT,Punjab,,,,784126,19289,764793,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
28,2022-11-25,TT,Rajasthan,,,,1315179,9653,1305386,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
29,2022-11-25,TT,Sikkim,,,,44312,499,43810,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
30,2022-11-25,TT,Tamil Nadu,,,,3594006,38049,3555604,,,2022-11-25 11:59:06.375312,,,,44670830,530604,44134710,905018779,2198956902
