TT|2022-06-21 07:55:11.833508|GetSource|ERR|File Not Found
TT|2022-06-21 09:55:11.801844|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 09:55:23.829372|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 11:55:11.297969|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 11:55:24.208122|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 19:55:11.083947|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 19:55:25.711993|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 20:55:10.095782|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 20:55:29.271959|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 21:55:10.913498|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 21:55:29.128582|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 22:55:10.579976|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 22:55:26.673158|ExtractFromHTML|OK|COMPLETED
TT|2022-06-21 23:55:10.233762|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-21 23:55:28.283628|ExtractFromHTML|OK|COMPLETED
TT|2022-06-22 07:55:11.621007|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-22 09:55:11.244212|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
