,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-01-30,PB,Ludhiana,,,,107910,2213,102201,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
1,2022-01-30,PB,S.A.S. Nagar,,,,92865,1119,86536,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
2,2022-01-30,PB,Jalandhar,,,,76609,1550,72822,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
3,2022-01-30,PB,Patiala,,,,61506,1434,59380,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
4,2022-01-30,PB,Amritsar,,,,58263,1655,54523,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
5,2022-01-30,PB,Bathinda,,,,49782,1073,47019,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
6,2022-01-30,PB,Hoshiarpur,,,,39449,1044,36349,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
7,2022-01-30,PB,Gurdaspur,,,,26485,847,24936,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
8,2022-01-30,PB,Pathankot,,,,23770,457,22781,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
9,2022-01-30,PB,Fazilka,,,,22550,535,20760,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
10,2022-01-30,PB,Kapurthala,,,,21433,563,20212,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
11,2022-01-30,PB,Sri Muktsar Sahib,,,,21297,531,19908,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
12,2022-01-30,PB,Sangrur,,,,18036,899,16825,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
13,2022-01-30,PB,Rupnagar,,,,17404,431,16192,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
14,2022-01-30,PB,Ferozepur,,,,17272,520,16148,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
15,2022-01-30,PB,Mansa,,,,17095,389,16379,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
16,2022-01-30,PB,Faridkot,,,,16236,329,15296,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
17,2022-01-30,PB,Shahid Bhagat Singh Nagar,,,,13284,394,12584,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
18,2022-01-30,PB,Fatehgarh Sahib,,,,11642,349,10956,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
19,2022-01-30,PB,Moga,,,,10531,243,9507,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
20,2022-01-30,PB,Tarn Taran,,,,10485,385,9094,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
21,2022-01-30,PB,Barnala,,,,7281,254,6772,,2022-02-02T20:18:06.531977+05:30,,,,741185,17214,697180,17799939,0,0
