,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-06-12,HP,Bilaspur,,,,18251,95,18148,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
1,2022-06-12,HP,Chamba,,,,16146,171,15968,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
2,2022-06-12,HP,Hamirpur,,,,23380,330,23034,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
3,2022-06-12,HP,Kangra,,,,63956,1246,62654,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
4,2022-06-12,HP,Kinnaur,,,,4457,41,4413,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
5,2022-06-12,HP,Kullu,,,,11972,162,11807,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
6,2022-06-12,HP,Lahaul and Spiti,,,,3171,18,3147,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
7,2022-06-12,HP,Mandi,,,,38867,502,38355,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
8,2022-06-12,HP,Shimla,,,,35782,716,35036,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
9,2022-06-12,HP,Sirmaur,,,,19872,221,19647,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
10,2022-06-12,HP,Solan,,,,30675,336,30324,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
11,2022-06-12,HP,Una,,,,18726,279,18443,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
12,2022-06-12,HP,Unknown,,,,0,19,0,,2022-06-13 11:55:26.717238,,,,285255,4136,280976,,0,0
