,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10035,9905,129,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,690522,340664,331861,17997,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,2,16,10,28,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319662,2304898,14730,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,93069025,44557355,46497428,2014242,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,151,7244,2912,10307,3,2,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64495,64199,296,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,1681052,903580,749031,28441,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,54,62,32,148,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724207,716212,6639,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,44534609,23867272,20316283,351054,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,574,827,808,2209,2,0,0,,,1332900000,Assam,34293000
4,Bihar,830524,818251,12256,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,127894143,69686335,57163280,1044528,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,9660,27432,5342,42434,2,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,91998,90798,1165,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,2111280,1151345,923923,36012,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,1037,815,222,2074,9,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152235,1138183,14034,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,38796201,20526821,17802134,467246,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,2722,4134,801,7657,2,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,1397208,774426,612375,10407,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,1,1,0,2,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1874876,1844734,26167,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,33192000,17927785,14608217,655998,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,962,2538,5621,9121,1083,812,1,,,1332900000,Delhi,19814000
9,Goa,245385,241528,3832,2022-04-25,TT,43060086,522223,42521341,2022-04-25 12:38:27.713108,835019817,2022-04-24 00:00:00,302115,1876200464,1000432422,850402514,25365528,2717632,1427344,1251568,38720,https://www.icmr.gov.in/,2541,30,1862,59031,300250,105270,464551,1,46,0,47,6,3,0,,,1332900000,Goa,1540000
