Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-09,MZ,Aizawl,66196,256,56056,,313855,226243,540098,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Champhai,4067,4,3174,,73220,49232,122452,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Hnahthial,596,1,552,,,,,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Khawzawl,638,0,602,,,,,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Kolasib,7303,24,6906,,49953,30521,80474,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Lawngtlai,6153,21,5570,,50820,20688,71508,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Lunglei,7929,20,6826,,94076,65596,159672,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Mamit,3965,5,3602,,43222,25392,68614,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Saiha,4671,6,3978,,34347,17543,51890,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Saitual,352,2,307,,,,,104659,345,89847,1159050.0,701290,469295,1170585
2021-10-09,MZ,Serchhip,2789,6,2274,,41797,34080,75877,104659,345,89847,1159050.0,701290,469295,1170585
