,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-20,DL,Central Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
1,2022-03-20,DL,East Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
2,2022-03-20,DL,New Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
3,2022-03-20,DL,North Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
4,2022-03-20,DL,North East Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
5,2022-03-20,DL,North West Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
6,2022-03-20,DL,Shahdara,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
7,2022-03-20,DL,South Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
8,2022-03-20,DL,South East Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
9,2022-03-20,DL,South West Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
10,2022-03-20,DL,West Delhi,,,,,,,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
11,2022-03-20,DL,Unknown,,,,1863791,26147,1837149,,2022-03-21 12:38:10.685006,,,,1863791,26147,1837149,37093378
