"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","14","27","71198","1","4909","76101","0"
"Bageshwar","6","7","39888","0","2161","42045","0"
"Chamoli","237","40","52073","0","3370","55441","0"
"Champawat","2","3","65689","0","1994","67680","0"
"Dehradun","288","210","423489","4","38955","462309","32"
"Haridwar","114","121","329722","3","14090","343782","10"
"Nainital","123","109","110615","2","13490","124035","5"
"Pauri Garhwal","10","11","109703","0","5596","115292","0"
"Pithoragarh","3","6","44809","0","2758","47555","0"
"Rudraprayag","19","8","31773","0","3061","34834","1"
"Tehri Garhwal","87","64","51218","0","2625","53836","8"
"US Nagar","136","219","164985","3","9337","174298","10"
"Uttarkashi","17","2","47899","0","1924","49821","0"
"Total","1056","827","1543061","13","104270","1647029","66"
