,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-11-30,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
1,2023-11-30,TT,Andhra Pradesh,,,,2340677,14733,2325944,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
2,2023-11-30,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
3,2023-11-30,TT,Assam,,,,746165,8035,738130,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
4,2023-11-30,TT,Bihar,,,,855267,12314,842953,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
5,2023-11-30,TT,Chandigarh,,,,100699,1185,99514,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
6,2023-11-30,TT,Chhattisgarh,,,,1187698,14190,1173507,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
7,2023-11-30,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
8,2023-11-30,TT,Delhi,,,,2041114,26668,2014444,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
9,2023-11-30,TT,Goa,,,,263378,4014,259362,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
10,2023-11-30,TT,Gujarat,,,,1291461,11080,1280379,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
11,2023-11-30,TT,Haryana,,,,1078968,10779,1068189,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
12,2023-11-30,TT,Himachal Pradesh,,,,322946,4245,318699,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
13,2023-11-30,TT,Jammu and Kashmir,,,,482039,4792,477247,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
14,2023-11-30,TT,Jharkhand,,,,443835,5334,438497,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
15,2023-11-30,TT,Karnataka,,,,4088936,40359,4048569,,,2023-11-30 17:57:27.467468,,,,45001944,533298,44468328,935879495,2206777608
