"Cumulative 
Samples 
Sent","Cumulative 
routine + 
Sentinel 
samples","Airport 
surveillance","CB NAAT","True 
NAT","POCT 
PCR","RT 
LAMP","Antigen 
Assay"
"46266470","20449040","77321","141759","905282","201713","54250","24437105"
