,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-04-05,NL,Others,,,,,,,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,0
1,2022-04-05,NL,Dimapur,,,,17279,474,15724,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,1076
2,2022-04-05,NL,Kiphire,,,,274,9,263,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,1
3,2022-04-05,NL,Kohima,,,,10044,131,9680,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,236
4,2022-04-05,NL,Longleng,,,,314,2,294,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,18
5,2022-04-05,NL,Mokokchung,,,,2491,59,2360,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,72
6,2022-04-05,NL,Mon,,,,1175,14,1139,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,22
7,2022-04-05,NL,Peren,,,,984,6,957,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,21
8,2022-04-05,NL,Phek,,,,636,19,608,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,9
9,2022-04-05,NL,Tuensang,,,,1194,14,1178,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,3
10,2022-04-05,NL,Wokha,,,,456,11,422,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,18
11,2022-04-05,NL,Zunheboto,,,,630,16,599,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,12
12,2022-04-05,NL,Unknown,,,,0,4,1484,,2022-04-06 11:55:28.895525,,,,35477,759,34708,469792,1488,-1488
