"","","","","","","","","","",""
"","","","","","","","","","",""
"","District wise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","41191","1","40820","2","0","369","0"
"","2","Ballari","10","117298","5","115476","33","0","1787","2"
"","3","Belagavi","1","101771","3","100747","16","0","1006","2"
"","4","Bengaluru Rural","1","80343","0","79428","5","0","910","0"
"","5","Bengaluru urban*","28","1873534","191","1853923","2621","0","16989","1"
"","6","Bidar","2","30046","0","29618","4","0","420","4"
"","7","Chamarajanagara","0","44351","0","43811","1","0","528","11"
"","8","Chikkaballapura","1","56149","0","55676","10","0","462","1"
"","9","Chikkamagaluru","0","58072","0","57663","2","0","407","0"
"","10","Chitradurga","0","46564","0","46322","1","0","241","0"
"","11","Dakshina 
Kannada","5","137128","3","135243","24","0","1851","10"
"","12","Davanagere","0","58156","0","57524","4","0","628","0"
"","13","Dharwada","4","86241","4","84806","20","0","1408","7"
"","14","Gadag","0","30692","0","30350","3","0","339","0"
"","15","Hassana","0","145716","3","144397","9","0","1308","2"
"","16","Haveri","0","27181","1","26504","3","0","674","0"
"","17","Kalaburagi","4","77588","0","76671","28","0","889","0"
"","18","Kodagu","0","50824","0","50453","16","0","354","1"
"","19","Kolara","0","64135","0","63463","5","0","667","0"
"","20","Koppala","2","41571","0","41025","2","0","544","0"
"","21  Mandya","","1","102396","2","101679","5","0","712","0"
"","22  Mysuru","","16","233740","23","231116","52","0","2572","0"
"","23","Raichuru","1","46298","5","45925","4","0","369","0"
"","24","Ramanagara","1","31281","0","30930","3","0","348","0"
"","25","Shivamogga","3","84597","0","83434","18","0","1144","1"
"","26","Tumakuru","0","160867","2","159640","4","0","1223","0"
"","27","Udupi","3","96405","3","95839","16","0","550","0"
"","28","Uttara Kannada","1","71985","1","71161","6","0","818","0"
"","29","Vijayapura","0","41210","0","40682","6","0","522","0"
"","30","Yadagiri","0","30024","0","29812","1","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","84","4067390","247","4024171","2924","0","40253","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
*Due to manpower issues lesser number of Possitive cases approved . 
 
 
Date: 20-10 -2022 
Page 5 of 7","","","","","","","","","",""
