"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","1","40696","0","40322","6","0","368","0"
"","2","Ballari","9","115618","3","113800","52","0","1764","2"
"","3","Belagavi","3","100196","1","99169","21","0","1004","2"
"","4","Bengaluru Rural","1","79359","0","78435","17","0","907","0"
"","5","Bengaluru urban","1053","1809240","985","1786214","6056","0","16969","1"
"","6","Bidar","2","29831","0","29396","11","0","420","4"
"","7","Chamarajanagara","0","43618","0","43083","0","0","524","11"
"","8","Chikkaballapura","0","55632","0","55169","2","0","460","1"
"","9","Chikkamagaluru","0","57277","2","56866","4","0","407","0"
"","10","Chitradurga","0","46388","2","46149","0","0","239","0"
"","11","Dakshina 
Kannada","13","135899","10","133967","80","0","1842","10"
"","12","Davanagere","1","57554","1","56928","3","0","623","0"
"","13","Dharwada","11","84196","6","82787","18","0","1384","7"
"","14","Gadag","0","30586","0","30250","0","0","336","0"
"","15","Hassana","4","143907","1","142582","16","0","1307","2"
"","16","Haveri","3","26855","0","26180","6","0","669","0"
"","17","Kalaburagi","4","76653","1","75752","19","0","882","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","1","63066","0","62391","10","0","665","0"
"","20","Koppala","0","41285","1","40746","1","0","538","0"
"","21  Mandya","","0","101501","0","100782","8","0","711","0"
"","22  Mysuru","","13","229819","14","227186","73","0","2560","0"
"","23","Raichuru","0","45464","0","45095","5","0","364","0"
"","24","Ramanagara","0","29829","0","29473","9","0","347","0"
"","25","Shivamogga","5","83380","3","82229","21","0","1129","1"
"","26","Tumakuru","1","159905","8","158674","13","0","1218","0"
"","27","Udupi","1","95728","5","95162","20","0","546","0"
"","28","Uttara Kannada","1","71231","1","70412","10","0","809","0"
"","29","Vijayapura","0","41019","0","40498","0","0","521","0"
"","30","Yadagiri","0","29968","0","29756","0","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1127","3975000","1044","3928397","6481","0","40080","42"
"*
               
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 06-07-2022 
Page 5 of 8","","","","","","","","","",""
