,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10624,10484,129,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,963921,347144,352138,264639,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,49,68,1376,1493,1,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2337518,2322331,14733,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,107338024,44686327,47550500,15101197,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,970,972,206406,208348,52,73,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66765,66415,296,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,1863610,956581,810742,96287,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,86,131,438,655,8,7,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,744920,734106,8033,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,49837925,24749054,21983962,3104909,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,3504,4992,10115,18611,43,73,0,,,1332900000,Assam,34293000
4,Bihar,849307,836415,12297,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,152973312,73121003,66712996,13139313,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,15836,33627,86925,136388,117,142,0,,,1332900000,Bihar,119520000
5,Chandigarh,99015,97697,1181,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,2269771,1184071,982642,103058,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,13,63,490,566,18,22,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1174700,1159831,14117,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,47237823,21191452,20054590,5991781,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,2307,8480,44934,55721,121,118,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11582,11574,4,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,1562876,781051,631566,150259,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,32,79,996,1107,0,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2001432,1974153,26491,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,36803395,18255897,15593730,2953768,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,1391,3992,16836,22219,123,191,4,,,1332900000,Delhi,19814000
9,Goa,256950,252360,3964,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,2859588,1438702,1292240,128646,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,21,80,410,511,92,76,0,,,1332900000,Goa,1540000
10,Gujarat,1271986,1259591,11018,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,124844602,54354188,53863792,16626622,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,1119,4016,200816,205951,203,190,0,,,1332900000,Gujarat,67936000
11,Haryana,1053550,1042185,10692,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,45257096,23654025,19779531,1823540,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,538,2005,6710,9253,118,173,2,,,1332900000,Haryana,28672000
12,Himachal Pradesh,311601,307012,4204,2022-09-10,TT,44487703,528139,43913294,2022-09-10 13:44:30.734676,889087642,2022-09-09 00:00:00,376855,2147784189,1025259968,944701380,177822841,14895543,6627509,6288794,1979240,https://www.icmr.gov.in/,5554,18,6322,1820470,176569,61786,2058825,569,911,17918,19398,68,101,1,,,1332900000,Himachal Pradesh,7300000
