Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-05,TN,Airport Quarantine,2109,2,2105,,,,,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Ariyalur,16723,255,16383,18285.0,369606,98480,468086,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Chengalpattu,169301,2479,165669,51771.0,1203776,459587,1663363,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Chennai,550759,8497,540362,2667777.0,4584185,2378945,6963130,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Coimbatore,243294,2345,239107,102107.0,2556103,908100,3464203,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Cuddalore,63556,859,62343,36434.0,1177414,343495,1520909,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Dharmapuri,27851,263,27206,163803.0,697138,183081,880219,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Dindigul,32860,638,32085,27800.0,1127100,310900,1438000,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Erode,102357,673,100584,66240.0,1279724,369968,1649692,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Kallakurichi,31036,209,30617,28314.0,607276,150187,757463,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Kancheepuram,74123,1253,72515,37505.0,601604,179991,781595,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Kanyakumari,61894,1043,60576,79600.0,1013261,299552,1312813,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Karur,23685,355,23130,17190.0,581406,169214,750620,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Krishnagiri,43022,343,42359,14284.0,956760,283252,1240012,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Madurai,74745,1166,73266,97279.0,1362093,431866,1793959,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Mayiladuthurai,22969,308,22422,,,,,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Nagapattinam,20595,330,19957,20984.0,745704,197785,943489,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Namakkal,50872,488,49824,24758.0,920308,279609,1199917,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Nilgiris,32915,204,32339,45839.0,483789,237598,721387,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Perambalur,11976,240,11648,7981.0,299691,88180,387871,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Pudukkottai,29845,412,29231,20835.0,772133,194447,966580,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Railway Quarantine,428,0,428,,,,,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Ramanathapuram,20388,356,19952,23389.0,615153,179903,795056,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Ranipet,43130,768,42177,20118.0,516692,126995,643687,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Salem,98396,1667,96076,79660.0,1777421,557988,2335409,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Sivaganga,19912,203,19540,25824.0,656091,172297,828388,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tenkasi,27293,484,26771,26338.0,651986,159099,811085,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Thanjavur,73895,946,72132,67445.0,1065291,320377,1385668,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Theni,43460,517,42848,45839.0,602279,200138,802417,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Thiruvallur,118087,1827,115554,67948.0,,,,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Thiruvarur,40585,417,39547,67445.0,582358,164164,746522,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Thoothukkudi,55937,405,55356,49288.0,789097,239883,1028980,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tiruchirappalli,76319,1033,74664,92586.0,1333876,449462,1783338,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tirunelveli,49001,430,48350,54208.0,713552,199803,913355,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tirupathur,29083,621,28243,23998.0,496749,142467,639216,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tiruppur,93421,957,91618,36301.0,1548517,407084,1955601,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Tiruvannamalai,54470,665,53481,76170.0,1128061,299967,1428028,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Vellore,49468,1123,48120,47936.0,674123,235270,909393,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Viluppuram,45533,354,44977,52064.0,876836,227990,1104826,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
2021-10-05,TN,Virudhunagar,46118,547,45418,28620.0,970083,341178,1311261,2671411,35682,2618980,47745420.0,37283506,12264926,49548432
