Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-17,WB,Alipurduar,15528,101,15366,,846284,301513,1147797,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Bankura,36036,273,35590,,1158622,393128,1551750,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Birbhum,40928,286,40553,,1233579,428103,1661682,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Cooch Behar,29108,97,28864,,0,0,0,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Dakshin Dinajpur,17670,169,17363,,933756,320218,1253974,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Darjeeling,56754,537,55888,,1292472,550590,1843062,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Hooghly,85262,981,83703,,2760502,1146166,3906668,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Howrah,97770,1518,95677,,2425787,1057169,3482956,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Jalpaiguri,41766,566,41006,,989118,318053,1307171,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Jhargram,12080,27,11978,,634356,176603,810959,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Kalimpong,6999,54,6886,,179868,107329,287197,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Kolkata,319062,5107,312328,,4724640,2693266,7417906,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Malda,33290,186,33008,,1694882,495760,2190642,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Murshidabad,33906,327,33531,,2784140,829104,3613244,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Nadia,72710,840,71403,,2230458,736522,2966980,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,North 24 Parganas,327301,4781,321239,,1090120,402347,1492467,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Other State,66,3,63,,,,,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Paschim Bardhaman,57428,354,56924,,1630714,551147,2181861,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Paschim Medinipur,53218,506,52429,,2149839,762142,2911981,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Purba Bardhaman,41698,195,41233,,2121939,772269,2894208,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Purba Medinipur,62895,396,62286,,3227586,1181718,4409304,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Purulia,19383,113,19248,,1341502,405695,1747197,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,South 24 Parganas,99924,1325,98089,,1683931,597730,2281661,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
2021-10-17,WB,Uttar Dinajpur,19748,235,19477,,1104615,358583,1463198,1580530,18977,1554132,18677183.0,48240134,18285746,66525880
