"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","3","40732","1","40337","27","0","368","0"
"","2","Ballari","14","115729","16","113891","71","0","1765","2"
"","3","Belagavi","37","100327","5","99234","87","0","1004","2"
"","4","Bengaluru Rural","11","79454","6","78482","65","0","907","0"
"","5","Bengaluru urban","1285","1823987","1242","1799907","7107","0","16972","1"
"","6","Bidar","3","29868","2","29425","19","0","420","4"
"","7","Chamarajanagara","7","43646","1","43086","25","0","524","11"
"","8","Chikkaballapura","1","55654","0","55182","10","0","461","1"
"","9","Chikkamagaluru","8","57316","2","56888","21","0","407","0"
"","10","Chitradurga","3","46405","2","46158","8","0","239","0"
"","11","Dakshina 
Kannada","9","136073","16","134158","63","0","1842","10"
"","12","Davanagere","5","57581","1","56947","11","0","623","0"
"","13","Dharwada","35","84429","16","82964","72","0","1386","7"
"","14","Gadag","2","30597","1","30256","4","0","337","0"
"","15","Hassana","1","143971","8","142633","29","0","1307","2"
"","16","Haveri","1","26866","2","26194","3","0","669","0"
"","17","Kalaburagi","20","76718","2","75785","51","0","882","0"
"","18","Kodagu","15","49291","0","48913","25","0","352","1"
"","19","Kolara","16","63183","12","62483","35","0","665","0"
"","20","Koppala","1","41299","1","40754","7","0","538","0"
"","21  Mandya","","6","101544","5","100811","22","0","711","0"
"","22  Mysuru","","31","230069","16","227387","122","0","2560","0"
"","23","Raichuru","3","45479","2","45107","7","1","365","0"
"","24","Ramanagara","2","29856","3","29501","8","0","347","0"
"","25","Shivamogga","7","83435","4","82276","29","0","1129","1"
"","26","Tumakuru","2","159972","5","158722","32","0","1218","0"
"","27","Udupi","14","95800","4","95221","33","0","546","0"
"","28","Uttara Kannada","7","71286","8","70452","24","0","810","0"
"","29","Vijayapura","3","41035","0","40499","15","0","521","0"
"","30","Yadagiri","0","29971","1","29758","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1552","3991609","1384","3943444","8033","1","40090","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 21-07-2022 
Page 5 of 9","","","","","","","","","",""
