Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-26,MH,Ahmednagar,338870,7023,329405,11077.0,2438945,862156,3301101,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Akola,58763,1425,57313,,743140,351533,1094673,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Amravati,96230,1594,94618,,1223759,536286,1760045,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Aurangabad,155214,4251,150549,11800.0,1742174,701392,2443566,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Beed,103697,2801,100796,111488.0,1121792,469244,1591036,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Bhandara,60080,1123,58944,54195.0,823047,411992,1235039,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Buldhana,85506,796,84699,115874.0,1114060,497760,1611820,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Chandrapur,88963,1560,87387,199809.0,1323104,448187,1771291,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Dhule,46167,654,45497,90092.0,991989,463730,1455719,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Gadchiroli,30438,669,29732,11993.0,530844,223859,754703,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Gondia,40517,569,39938,130146.0,883287,454570,1337857,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Hingoli,18475,506,17946,6797.0,508643,190596,699239,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Jalgaon,139930,2714,137170,429198.0,2060832,685899,2746731,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Jalna,60602,1209,59365,117047.0,1011975,391599,1403574,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Kolhapur,206629,5846,200628,,2524197,1027084,3551281,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Latur,92098,2434,89608,,1127710,485120,1612830,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Mumbai,755063,16225,731394,2789713.0,9052175,5423318,14475493,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Nagpur,493579,9128,484299,382083.0,2967742,1414782,4382524,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Nanded,90386,2658,87704,117319.0,1459750,529792,1989542,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Nandurbar,40004,948,39053,37740.0,709972,333961,1043933,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Nashik,410349,8674,401024,498397.0,3374900,1262605,4637505,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Osmanabad,67752,1963,65484,109450.0,773636,300280,1073916,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Other State,144,111,31,,,,,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Palghar,137865,3282,134098,319724.0,1848274,652288,2500562,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Parbhani,52353,1233,51072,110937.0,872759,363900,1236659,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Pune,1153636,19579,1126871,97127.0,7786849,4177898,11964747,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Raigad,195773,4545,190559,304088.0,1847073,754438,2601511,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Ratnagiri,78879,2476,76181,,913532,383902,1297434,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Sangli,209662,5609,203460,,1804202,791915,2596117,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Satara,250319,6413,243266,312742.0,1952965,845704,2798669,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Sindhudurg,52715,1430,50865,,522304,276236,798540,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Solapur,210281,5541,204179,629266.0,2189165,668847,2858012,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Thane,609152,11419,594139,1229625.0,5413068,2673218,8086286,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Wardha,57340,1217,55953,52365.0,745968,306289,1052257,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Washim,41659,637,41015,,558013,309416,867429,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
2021-10-26,MH,Yavatmal,75961,1798,74153,141551.0,1170174,479131,1649305,6605051,140060,6438395,62080203.0,66132019,30148927,96280946
