,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-03-29,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
1,2023-03-29,TT,Andhra Pradesh,,,,2339162,14733,2324380,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
2,2023-03-29,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
3,2023-03-29,TT,Assam,,,,746104,8035,738065,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
4,2023-03-29,TT,Bihar,,,,851455,12303,839133,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
5,2023-03-29,TT,Chandigarh,,,,99435,1183,98216,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
6,2023-03-29,TT,Chhattisgarh,,,,1177852,14147,1163666,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
7,2023-03-29,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
8,2023-03-29,TT,Delhi,,,,2009061,26524,1981866,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
9,2023-03-29,TT,Goa,,,,259608,4013,255305,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
10,2023-03-29,TT,Gujarat,,,,1281082,11053,1268053,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
11,2023-03-29,TT,Haryana,,,,1057299,10714,1046255,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
12,2023-03-29,TT,Himachal Pradesh,,,,313697,4216,308907,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
13,2023-03-29,TT,Jammu and Kashmir,,,,479650,4785,474791,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
14,2023-03-29,TT,Jharkhand,,,,442614,5332,437262,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
15,2023-03-29,TT,Karnataka,,,,4076600,40322,4035472,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
16,2023-03-29,TT,Kerala,,,,6834578,71609,6760092,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
17,2023-03-29,TT,Ladakh,,,,29433,231,29201,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
18,2023-03-29,TT,Lakshadweep,,,,11415,52,11363,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
19,2023-03-29,TT,Maharashtra,,,,8142509,148438,7991728,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
20,2023-03-29,TT,Manipur,,,,139924,2149,137775,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
21,2023-03-29,TT,Meghalaya,,,,96791,1625,95165,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
22,2023-03-29,TT,Mizoram,,,,238969,726,238243,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
23,2023-03-29,TT,Madhya Pradesh,,,,1055071,10777,1044246,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
24,2023-03-29,TT,Nagaland,,,,35988,782,35206,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
25,2023-03-29,TT,Odisha,,,,1336840,9205,1327541,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
26,2023-03-29,TT,Puducherry,,,,176022,1976,174007,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
27,2023-03-29,TT,Punjab,,,,784816,19289,765341,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
28,2023-03-29,TT,Rajasthan,,,,1315986,9661,1306140,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
29,2023-03-29,TT,Sikkim,,,,44344,500,43832,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
30,2023-03-29,TT,Tamil Nadu,,,,3596416,38050,3557706,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
31,2023-03-29,TT,Telangana,,,,842439,4111,838176,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
32,2023-03-29,TT,Tripura,,,,108034,940,107094,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
33,2023-03-29,TT,Uttar Pradesh,,,,2128683,23650,2104729,,,2023-03-29 11:55:23.078019,,,,44709676,530848,44166925,921303792,2206576697
