,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-01-04,TT,Andaman and Nicobar Islands,,,,10747,129,10613,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
1,2023-01-04,TT,Andhra Pradesh,,,,2339071,14733,2324334,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
2,2023-01-04,TT,Arunachal Pradesh,,,,66891,296,66594,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
3,2023-01-04,TT,Assam,,,,746100,8035,738065,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
4,2023-01-04,TT,Bihar,,,,851400,12302,839081,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
5,2023-01-04,TT,Chandigarh,,,,99351,1181,98165,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
6,2023-01-04,TT,Chhattisgarh,,,,1177759,14146,1163603,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
7,2023-01-04,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
8,2023-01-04,TT,Delhi,,,,2007244,26521,1980689,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
9,2023-01-04,TT,Goa,,,,259086,4013,255058,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
10,2023-01-04,TT,Gujarat,,,,1277586,11043,1266504,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
11,2023-01-04,TT,Haryana,,,,1056623,10714,1045867,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
12,2023-01-04,TT,Himachal Pradesh,,,,312657,4213,308427,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
13,2023-01-04,TT,Jammu and Kashmir,,,,479427,4785,474619,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
14,2023-01-04,TT,Jharkhand,,,,442572,5331,437238,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
15,2023-01-04,TT,Karnataka,,,,4072110,40308,4031494,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
16,2023-01-04,TT,Kerala,,,,6828609,71558,6755632,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
17,2023-01-04,TT,Ladakh,,,,29412,231,29181,,,2023-01-04 17:55:25.988648,,,,44679131,530707,44145854,911369666,2201171934
