Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-27,OR,Angul,43912,392,43494,172873.0,776927,279244,1056171,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Balangir,23395,126,23251,87867.0,951351,279968,1231319,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Balasore,40755,298,40341,9843.0,1320140,521944,1842084,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Bargarh,31116,335,30757,,802307,267054,1069361,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Bhadrak,26458,150,26236,258173.0,1019980,349602,1369582,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Boudh,12634,112,12488,496.0,255309,80527,335836,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Cuttack,94480,856,93226,5720.0,1397019,676414,2073433,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Deogarh,6534,50,6453,682.0,222912,61227,284139,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Dhenkanal,19856,243,19582,179477.0,729979,270954,1000933,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Gajapati,9646,84,9547,715.0,286514,108625,395139,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Ganjam,33829,485,33332,750442.0,2202168,1643015,3845183,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Jagatsinghpur,27877,316,27456,46648.0,667301,256769,924070,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Jajpur,43692,172,43419,53956.0,1072591,361758,1434349,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Jharsuguda,23855,176,23665,1663.0,396020,182470,578490,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Kalahandi,24305,210,24082,1458.0,901684,290649,1192333,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Kandhamal,11537,83,11450,1516.0,376624,143178,519802,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Kendrapara,24819,251,24520,382732.0,902343,330271,1232614,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Kendujhar,20977,175,20796,474504.0,1072702,347895,1420597,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Khordha,174557,1545,170866,,2049021,1477279,3526300,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Koraput,19130,78,19031,1401.0,854872,379709,1234581,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Malkangiri,11665,49,11610,1841.0,381884,129066,510950,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Mayurbhanj,40766,284,40369,3307.0,1175676,395623,1571299,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Nabarangapur,23549,86,23459,162154.0,669400,180094,849494,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Nayagarh,23497,211,23242,1104.0,589989,209727,799716,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Nuapada,22906,84,22798,310.0,400640,121251,521891,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Puri,45388,458,44866,173340.0,1066307,498577,1564884,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Rayagada,20213,167,19969,578.0,546709,174657,721366,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Sambalpur,31610,240,31247,2007.0,764370,401966,1166336,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,State Pool,31871,0,31330,,,,,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Subarnapur,13185,61,13114,,414229,174215,588444,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
2021-10-27,OR,Sundargarh,61804,594,61112,,1113633,478994,1592627,1039818,8371,1027108,21719159.0,25380601,11072722,36453323
