Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-27,WB,Alipurduar,15570,102,15421,,924514,333925,1258439,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Bankura,36207,274,35761,,1403243,454730,1857973,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Birbhum,41075,286,40660,,1316216,506702,1822918,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Cooch Behar,29232,97,29008,,0,0,0,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Dakshin Dinajpur,17829,169,17509,,1037320,352054,1389374,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Darjeeling,57030,538,56204,,1314469,630716,1945185,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Hooghly,86015,989,84363,,3169400,1283099,4452499,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Howrah,98446,1522,96289,,2769108,1205340,3974448,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Jalpaiguri,41919,570,41188,,1108166,375193,1483359,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Jhargram,12122,27,12042,,694164,201981,896145,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Kalimpong,7024,54,6934,,180465,119336,299801,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Kolkata,321447,5140,314220,,4765215,2941434,7706649,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Malda,33343,186,33091,,1940255,562521,2502776,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Murshidabad,33958,327,33580,,3560356,924667,4485023,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Nadia,73156,855,71867,,2617687,834489,3452176,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,North 24 Parganas,328640,4818,322530,,1206156,447955,1654111,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Other State,66,3,63,,,,,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Paschim Bardhaman,57644,356,57092,,1745507,643197,2388704,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Paschim Medinipur,53483,506,52707,,2613447,838992,3452439,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Purba Bardhaman,41922,198,41488,,2484682,833836,3318518,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Purba Medinipur,63038,396,62482,,3521039,1419292,4940331,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Purulia,19410,113,19271,,1601464,473122,2074586,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,South 24 Parganas,100637,1334,98671,,1836088,666290,2502378,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
2021-10-27,WB,Uttar Dinajpur,19829,236,19532,,1276267,417320,1693587,1589042,19096,1561973,19039301.0,53983371,20588551,74571922
