,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Ajmer,1,0,1,1324,1943,12177,0,16.0,0.0,10.0,9160.0,13291.0,110299.0,2584913,,,,37827,410,37394,628405,1783750,1280011,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
1,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Alwar,2,0,5,2821,7114,18144,0,6.0,0.0,9.0,16959.0,29141.0,75805.0,3671999,,,,59714,307,59398,1246897,2303515,1203044,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
2,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Banswara,0,0,0,701,3820,8155,0,0.0,0.0,0.0,4388.0,29528.0,119297.0,1798194,,,,10005,104,9901,230899,1085617,710677,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
3,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Baran,0,0,0,768,1152,6020,0,0.0,0.0,1.0,3747.0,7854.0,36824.0,1223921,,,,11997,61,11936,161149,794268,426062,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
4,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Barmer,0,0,0,441,4678,15791,0,3.0,0.0,1.0,2884.0,17861.0,63365.0,2604453,,,,15572,185,15384,331988,1501736,768753,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
5,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Bharatpur,0,0,0,348,6906,22425,0,0.0,0.0,0.0,1242.0,16271.0,46188.0,2549121,,,,19601,260,19341,383524,1407268,726308,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
6,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Bhilwara,1,0,0,599,1576,11771,0,1.0,0.0,0.0,3900.0,8898.0,69021.0,2410459,,,,29783,156,29626,391728,1547968,882326,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
7,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Bikaner,1,0,0,649,1993,8677,0,14.0,0.0,0.0,4335.0,13987.0,64289.0,2367745,,,,40363,545,39802,596885,1487429,837599,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
8,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Bundi,0,0,0,410,2308,7613,0,0.0,0.0,0.0,2791.0,10557.0,45361.0,1113725,,,,7967,48,7919,175920,744972,487072,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
9,2021-12-01,RJ,21,0,11,28457,81256,359286,0,141.0,0.0,79.0,168207.0,401942.0,2042762.0,Chittorgarh,0,0,0,656,3898,10490,0,0.0,0.0,0.0,4387.0,11412.0,55143.0,1544392,,,,19809,139,19670,360490,1009859,669601,2021-12-02T10:22:54.936868+05:30,77264000,,,,954806,8955,945648,15329985,43599216,25246980
