,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Bilaspur,1,0,0,,64,326,0,51,17.0,1.0,28.0,0.0,939.0,13634.0,0,382056,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,14573,86,14457,,327052,317083,0,1,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
1,1,1,1,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Chamba,5,0,2,,207,3142,0,9,14.0,0.0,5.0,0.0,2041.0,26207.0,0,518844,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,13730,160,13551,,373595,340065,0,2,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
2,2,2,2,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Hamirpur,8,1,1,,95,1573,0,142,74.0,3.0,129.0,0.0,1992.0,19097.0,0,454293,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,17937,303,17516,,382729,353021,0,1,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
3,3,3,3,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Kangra,30,0,9,,508,10448,0,288,179.0,4.0,239.0,0.0,4894.0,100908.0,0,1507223,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,51939,1172,50488,,1201646,1093514,0,5,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
4,4,4,4,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Kinnaur,0,0,0,,0,0,0,2,1.0,0.0,2.0,0.0,83.0,432.0,0,84298,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,3526,39,3482,,79940,65985,0,0,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
5,5,5,5,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Kullu,0,0,0,,282,2781,0,14,1.0,0.0,7.0,0.0,2899.0,26660.0,0,437474,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,9736,158,9571,,361134,309154,0,2,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
6,6,6,6,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Lahaul and Spiti,0,0,0,,11,43,0,3,0.0,0.0,2.0,0.0,46.0,609.0,0,31528,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32151,22931,0,0,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
7,7,7,7,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Mandi,4,0,7,,276,3542,0,82,72.0,0.0,40.0,0.0,5185.0,50760.0,0,999518,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,31919,461,31374,,791163,719005,0,0,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
8,8,8,8,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Shimla,10,0,10,,621,5838,0,68,111.0,1.0,59.0,0.0,4841.0,37016.0,0,813384,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,27909,648,27078,,695032,610296,0,4,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
9,9,9,9,2021-12-01,HP,74,1,43,0,3267,39665,0,799,564.0,11.0,620.0,0,32350.0,371759.0,0.0,Sirmaur,0,0,0,,397,3690,0,1,1.0,0.0,1.0,0.0,3237.0,28226.0,0,530164,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15250,,437341,399048,0,0,2021-12-01 23:52:43,7300000,2021-12-01 19:00:00+05:30,https://twitter.com/nhm_hp,,227269,3832,222556,,5828587,5209816,0,17,0.0,0.0
