,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Alappuzha,0,0,0,,404,4916,1303.0,906.0,150.0,1297.0,,4495.0,62716.0,2121943,,,,322258,2564,320940,,1536396,1137044,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
1,1,1,1,1,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Ernakulam,0,0,0,,349,2308,5066.0,4664.0,63.0,4930.0,,8506.0,76445.0,3279860,,,,628388,4876,612352,,2995462,2123617,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
2,2,2,2,2,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Idukki,0,0,0,,168,1939,1696.0,1084.0,50.0,1812.0,,1664.0,24781.0,1107453,,,,154997,740,150484,,867031,602023,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
3,3,3,3,3,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Kannur,0,0,0,,91,524,2414.0,1748.0,189.0,2216.0,,3780.0,54350.0,2525637,,,,285790,2913,280842,,1913040,1255803,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
4,4,4,4,4,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Kasaragod,-79,-9,-61,,28,98,711.0,537.0,15.0,450.0,,2258.0,22573.0,1302600,,,,141755,767,138141,,924234,653164,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
5,5,5,5,5,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Kollam,0,0,0,,589,4873,3169.0,1901.0,261.0,2579.0,,6348.0,80374.0,2629703,,,,405502,3712,401103,,1976451,1358524,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
6,6,6,6,6,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Kottayam,0,0,0,,181,1392,2785.0,2069.0,224.0,2945.0,,5124.0,51732.0,1979384,,,,336129,1914,331533,,1496878,1101095,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
7,7,7,7,7,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Kozhikode,0,0,0,,1337,7898,3974.0,3507.0,82.0,3816.0,,9245.0,76166.0,3089543,,,,547131,4077,539966,,2382587,1480744,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
8,8,8,8,8,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Malappuram,0,0,0,,1477,7814,1379.0,1353.0,95.0,1327.0,,14335.0,102849.0,4110956,,,,574499,2998,571302,,2905619,1473806,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
9,9,9,9,9,2021-12-01,KL,-79,-9,-61,0,8732,63786,43126.0,27860.0,1779.0,33710.0,329306.0,86486.0,862544.0,Palakkad,0,0,0,,955,5874,,1123.0,110.0,1572.0,,9679.0,71956.0,2810892,,,,381076,3233,373758,,2033769,1271399,2021-12-01 23:55:52.903943,35125000,2021-12-01 23:55:52.904649,,,5141814,40132,5057368,39728732,25697638,17430175,0,0,0,0,0
