,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
11,Haryana,846898,785518,10104,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,37948533,22015619,15873595,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,20616,29602,53096,8900,4361,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,243365,228474,3891,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,11815825,6249029,5529607,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,33,1,46,1076,627,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,359373,338923,4567,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,19874257,10212050,9587743,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,19591,18109,41194,3499,470,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,405309,368359,5203,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,32596749,20310117,12232223,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,95526,50121,149774,2776,4114,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3220087,2983645,38431,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,91472367,50601334,40608482,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,14935,38671,59107,34047,5902,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5378831,5223430,50832,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,49558475,27404146,21982149,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,9045,5193,17022,18123,4749,158,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,23384,22342,222,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,404535,224217,176746,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,3,1,4,175,96,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10494,10369,51,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,113812,59199,53402,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,0,3,45,14,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7211810,6800900,141808,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,143152182,84751268,58075204,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,24278,43131,72491,41327,40386,29,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,127258,123961,2015,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,2387469,1361837,1019567,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,370,284,751,279,59,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,86358,83740,1490,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,2203524,1280230,912791,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,352,64,442,211,74,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,152478,143486,570,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,1395120,789998,598998,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,23,9,38,223,722,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,830923,790269,10545,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,107488988,56335941,50812359,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,122354,19272,160020,6380,1785,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32916,31756,703,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,1386744,791734,591003,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,429,188,652,82,29,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1133912,1060067,8481,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,54293626,31149165,22915301,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,47497,55438,111135,11177,4452,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,137710,128021,1887,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,1497774,906668,588801,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,259,330,677,1160,142,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,663867,605848,16769,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,28951767,18066897,10851034,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,45937,87768,135870,7318,3599,15,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1037659,965249,9005,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,88909377,50903322,37619803,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,37858,71883,118426,9669,4686,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,34712,32310,413,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,1044511,550497,487240,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,0,0,1,313,50,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2939923,2760458,36989,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,89867979,53369980,36417846,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,18384,23182,43539,23975,12484,22,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,709209,683104,4057,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,50455351,29452463,20874781,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,32562,124756,163602,2047,2013,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,91576,85134,840,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,4864127,2699445,2150950,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,129,81,360,641,143,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1834112,1707675,22963,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,231463494,143831665,87222297,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,1322199,1333436,2678106,17138,8802,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,369954,345291,7440,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,15141640,8334621,6722780,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,4325,8634,14958,2682,351,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1897699,1717306,20088,2022-01-17,TT,37380253,486451,35237461,2022-01-17 12:14:22.166616,703762282,2022-01-16 00:00:00,1313444,1572132691,911090912,656724735,113965605,68102295,45609714,https://www.icmr.gov.in/,258089,385,151740,2238875,2085463,4455955,24897,62739,92900,14938,9973,36,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363582.0,1340237.0,16386.14285714286,80704741,56357672,24310841,,,1332900000,West Bengal,96906000
