,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,East Garo Hills,2.0,0.0,0.0,,442.0,213.0,0,0.0,2.0,0.0,0.0,,1800.0,828.0,0,317618,,,,1921,16,1902,,63827,37307,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
1,1,1,1,1,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,East Jaintia Hills,18.0,0.0,0.0,,73.0,94.0,0,2.0,23.0,0.0,1.0,,886.0,988.0,0,122436,,,,2475,32,2418,,71580,52743,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
2,2,2,2,2,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,East Khasi Hills,428.0,0.0,197.0,,734.0,477.0,0,63.0,969.0,3.0,395.0,,10050.0,4411.0,0,824059,,,,43315,1013,41360,,355674,287015,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
3,3,3,3,3,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,North Garo Hills,2.0,0.0,0.0,,1153.0,385.0,0,0.0,3.0,0.0,0.0,,2556.0,1299.0,0,118325,,,,1690,8,1678,,72414,47449,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
4,4,4,4,4,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,Ri-Bhoi,,,,,,,0,,62.0,0.0,7.0,,0.0,0.0,0,0,,,,9822,90,9662,,0,0,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
5,5,5,5,5,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,South Garo Hills,1.0,0.0,0.0,,207.0,101.0,0,0.0,4.0,0.0,0.0,,1932.0,851.0,0,142574,,,,1222,12,1206,,50955,30681,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
6,6,6,6,6,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,South West Garo Hills,4.0,0.0,0.0,,1339.0,187.0,0,0.0,4.0,0.0,0.0,,2445.0,891.0,0,172495,,,,1877,18,1855,,90409,59939,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
7,7,7,7,7,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,South West Khasi Hills,0.0,0.0,3.0,,13.0,16.0,0,0.0,5.0,0.0,3.0,,313.0,234.0,0,110152,,,,2559,17,2536,,36484,25317,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
8,8,8,8,8,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,West Garo Hills,54.0,0.0,28.0,,889.0,510.0,0,9071.0,114.0,0.0,52.0,,4229.0,2691.0,0,642923,,,,9256,73,9076,,236143,167545,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
9,9,9,9,9,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,West Jaintia Hills,11.0,0.0,2.0,,209.0,91.0,0,-2265.0,24.0,0.0,7.0,,1402.0,629.0,0,270352,,,,6855,136,6695,,101293,71743,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
10,10,10,10,10,2022-01-17,ML,174.0,0.0,95.0,0,7143,2775,1278,50.0,1228.0,3.0,466.0,,30773.0,15633.0,11781.0,West Khasi Hills,8.0,0.0,1.0,,349.0,233.0,0,-1304.0,18.0,0.0,1.0,,2000.0,1189.0,0,385601,,,,5540,75,5447,,89713,60020,0,0,2022-01-17T23:55:42.268608+05:30,3224000,,,,86532,1490,83835,,1287373,915566,11781,0,0.0,0
