,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
43,43,43,43,43,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Kasganj,,,,,11845,7139,0,,,,,,67968.0,74133.0,0,1438156,,,,,,,,961676,555738,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
44,44,44,44,44,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Kaushambi,,,,,10579,13544,0,,,,,,70642.0,76466.0,0,1596909,,,,,,,,1142032,687775,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
45,45,45,45,45,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Kushinagar,,,,,17944,13220,0,,,,,,279474.0,166038.0,0,3560830,,,,,,,,2341832,1442143,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
46,46,46,46,46,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Lakhimpur Kheri,,,,,23101,52588,0,,,,,,130958.0,316406.0,0,4013634,,,,,,,,2468201,1499204,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
47,47,47,47,47,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Lalitpur,,,,,13696,15351,0,,,,,,78514.0,65766.0,0,1218002,,,,,,,,845997,544116,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
48,48,48,48,48,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Lucknow,,,,,15742,27588,0,,,,,,135272.0,158601.0,0,4588455,,,,,,,,3907327,2733962,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
49,49,49,49,49,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Maharajganj,,,,,36779,23541,0,,,,,,214964.0,135923.0,0,2665292,,,,,,,,1807912,1220927,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
50,50,50,50,50,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Mahoba,,,,,13744,9357,0,,,,,,59248.0,38175.0,0,876055,,,,,,,,597655,347751,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
51,51,51,51,51,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Mainpuri,,,,,7647,15518,0,,,,,,62744.0,124486.0,0,1847194,,,,,,,,1461131,842812,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
52,52,52,52,52,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Mathura,,,,,13322,11249,0,,,,,,124429.0,94535.0,0,2541894,,,,,,,,1862228,1028310,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
53,53,53,53,53,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Mau,,,,,16191,9406,0,,,,,,130646.0,63944.0,0,2205170,,,,,,,,1610324,953709,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
54,54,54,54,54,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Meerut,,,,,11315,10471,0,,,,,,68748.0,48593.0,0,3447405,,,,,,,,2363323,1471892,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
55,55,55,55,55,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Mirzapur,,,,,10752,16489,0,,,,,,90276.0,89197.0,0,2494533,,,,,,,,1942724,1169106,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
56,56,56,56,56,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Moradabad,,,,,14816,25385,0,,,,,,96534.0,120850.0,0,4773138,,,,,,,,2054582,1122807,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
57,57,57,57,57,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Muzaffarnagar,,,,,24943,24283,0,,,,,,140645.0,137154.0,0,4138605,,,,,,,,2030409,1220176,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
58,58,58,58,58,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Pilibhit,,,,,13392,20929,0,,,,,,90947.0,100223.0,0,2037225,,,,,,,,1564453,975578,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
59,59,59,59,59,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Pratapgarh,,,,,18436,20510,0,,,,,,125795.0,124194.0,0,3173752,,,,,,,,2404642,1529964,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
60,60,60,60,60,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Prayagraj,,,,,38721,43029,0,,,,,,268706.0,372735.0,0,5959798,,,,,,,,4067409,2445161,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
61,61,61,61,61,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Rae Bareli,,,,,29562,21133,0,,,,,,174868.0,131998.0,0,3404004,,,,,,,,2077303,1305081,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
62,62,62,62,62,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Rampur,,,,,18816,29859,0,,,,,,128277.0,87660.0,0,2335398,,,,,,,,1566646,836561,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
63,63,63,63,63,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Saharanpur,,,,,34323,11616,0,,,,,,151011.0,92821.0,0,3464228,,,,,,,,2322872,1319012,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
64,64,64,64,64,2022-01-17,UP,15553,9,12402,0,1381763,1389015,57297,2137,103804.0,40.0,31094.0,,9317193.0,8651595.0,466829.0,Sambhal,,,,,17890,26575,0,,,,,,77643.0,180948.0,0,2217020,,,,,,,,1349581,839973,0,0,2022-01-18 12:43:13.699310,224979000,,,,1849665,22972,1720077,,145213428,88611312,466829,0,0.0,0
