TT|2022-02-07 07:55:11.123077|GetSource|ERR|File Not Found
TT|2022-02-07 09:55:16.812871|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 09:55:30.808675|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 11:55:11.688040|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 11:55:29.288427|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 19:55:09.638455|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 19:55:27.467771|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 20:55:10.056247|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 20:55:28.196141|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 21:55:10.139648|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 21:55:28.287211|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 22:55:10.745178|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 22:55:39.007314|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 23:21:17.324724|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 23:21:36.749395|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 23:22:23.953052|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 23:23:49.778564|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 23:24:13.478594|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 23:24:31.731503|ExtractFromHTML|OK|COMPLETED
TT|2022-02-07 23:55:09.750846|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-07 23:55:28.439575|ExtractFromHTML|OK|COMPLETED
TT|2022-02-08 07:55:10.649088|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-02-08 09:55:10.180170|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
