,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Agar Malwa,,,,,32,78,,,,,,299.0,4645.0,0,,,,,,,,442044,442012,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
1,1,1,1,1,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Alirajpur,,,,,441,2121,,,,,,2421.0,10391.0,728677,,,,,,,,405895,371827,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
2,2,2,2,2,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Anuppur,,,,,31,402,,,,,,528.0,8105.0,749521,,,,,,,,514953,490692,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
3,3,3,3,3,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Ashoknagar,,,,,46,1421,,,,,,464.0,12118.0,844979,,,,,,,,575666,549803,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
4,4,4,4,4,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Balaghat,,,,,147,1641,,,,,,1155.0,22766.0,1701156,,,,,,,,1341352,1284552,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
5,5,5,5,5,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Barwani,,,,,87,1077,,,,,,890.0,19208.0,1385659,,,,,,,,831929,777226,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
6,6,6,6,6,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Betul,,,,,229,3827,,,,,,2086.0,66346.0,1575247,,,,,,,,1092492,1057175,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
7,7,7,7,7,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Bhind,,,,,136,1932,,,,,,1324.0,35488.0,1703562,,,,,,,,1103898,1076354,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
8,8,8,8,8,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Bhopal,,,,,791,3606,,,,,,6231.0,28043.0,2368145,,,,,,,,2086552,1899788,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
9,9,9,9,9,2021-12-31,MP,77,0,30,0,9869,94123,132,352.0,1.0,152.0,,90642.0,1258987.0,Burhanpur,,,,,167,1179,,,,,,1348.0,16437.0,756993,,,,,,,,534220,515733,2022-01-01 23:55:26.088575,82232000,,,,793965,10533,783025,,52101296,50293045,0,0,0,0,0
