,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Amritsar,4,0,2,,5260,6882,0,9,19.0,0.0,10.0,,19914.0,32538.0,0,2490891,,,,47471,1599,45857,,1452069,764049,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
1,1,1,1,1,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Barnala,0,0,0,,146,794,0,1,2.0,0.0,2.0,,276.0,1405.0,0,596294,,,,5960,244,5707,,356829,164169,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
2,2,2,2,2,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Bathinda,16,0,0,,3826,4930,0,7,41.0,2.0,4.0,,11022.0,17231.0,0,1388859,,,,41858,1049,40767,,683578,326173,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
3,3,3,3,3,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Faridkot,2,0,0,,803,1672,0,5,5.0,0.0,4.0,,3243.0,8129.0,0,618008,,,,13964,320,13639,,352789,197791,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
4,4,4,4,4,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Fatehgarh Sahib,2,0,1,,1106,1921,0,2,6.0,0.0,4.0,,4040.0,8884.0,0,599814,,,,8919,338,8573,,375629,207532,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
5,5,5,5,5,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Fazilka,1,0,0,,405,603,0,1,5.0,0.0,3.0,,2239.0,4537.0,0,1180483,,,,20292,531,19755,,563245,266234,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
6,6,6,6,6,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Ferozepur,0,0,0,,750,1350,0,11,1.0,0.0,6.0,,3421.0,8005.0,0,2026831,,,,14482,504,13977,,513877,220282,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
7,7,7,7,7,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Gurdaspur,10,0,0,,1635,3038,0,7,24.0,1.0,2.0,,6151.0,12960.0,0,2299026,,,,22443,804,21614,,974095,647573,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
8,8,8,8,8,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Hoshiarpur,7,0,3,,890,1970,0,25,15.0,0.0,21.0,,3440.0,9732.0,0,1582793,,,,31037,997,30016,,1042857,730582,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
9,9,9,9,9,2021-12-31,PB,216,1,30,15728,33986,64001,0,218,677.0,9.0,236.0,96703.0,120410.0,272311.0,0.0,Jalandhar,19,0,3,,2233,6473,0,19,57.0,0.0,26.0,,7393.0,26648.0,0,2181753,,,,63648,1501,62058,,1503466,973851,0,0,2022-01-25T02:01:36.720266+05:30,29859000,,,,604810,16645,587398,16825771,17107286,9290378,0,0,0.0,0
