"","","","","","","","","","",""
"","","","","","","","","","",""
"","istrictwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","5","41168","0","40783","16","0","369","0"
"","2","Ballari","6","117115","17","115246","85","0","1782","2"
"","3","Belagavi","10","101572","7","100510","54","0","1006","2"
"","4","Bengaluru Rural","11","80229","0","79236","83","0","910","0"
"","5","Bengaluru urban","312","1866560","371","1846114","3463","0","16982","1"
"","6","Bidar","0","30024","0","29596","4","0","420","4"
"","7","Chamarajanagara","11","44262","7","43639","84","0","528","11"
"","8","Chikkaballapura","1","55996","0","55502","31","0","462","1"
"","9","Chikkamagaluru","8","57882","5","57421","54","0","407","0"
"","10","Chitradurga","2","46534","0","46282","12","0","240","0"
"","11","Dakshina 
Kannada","22","136767","11","134804","104","0","1849","10"
"","12","Davanagere","3","58122","1","57479","16","0","627","0"
"","13","Dharwada","13","86029","23","84573","44","2","1405","7"
"","14","Gadag","2","30681","0","30340","3","0","338","0"
"","15","Hassana","19","145437","48","144051","76","0","1308","2"
"","16","Haveri","2","27135","0","26452","9","0","674","0"
"","17","Kalaburagi","7","77415","0","76476","54","0","885","0"
"","18","Kodagu","22","50135","0","49642","140","0","352","1"
"","19","Kolara","15","63952","22","63247","38","0","667","0"
"","20","Koppala","2","41548","1","40995","10","0","543","0"
"","21  Mandya","","6","102275","1","101518","46","0","711","0"
"","22  Mysuru","","54","232976","19","230104","306","0","2566","0"
"","23","Raichuru","8","46207","8","45788","50","0","369","0"
"","24","Ramanagara","22","30486","0","30064","74","0","348","0"
"","25","Shivamogga","9","84330","31","82998","195","0","1136","1"
"","26","Tumakuru","3","160693","2","159426","47","0","1220","0"
"","27","Udupi","14","96175","9","95566","60","0","549","0"
"","28","Uttara Kannada","10","71804","2","70944","45","0","815","0"
"","29","Vijayapura","1","41181","4","40651","8","0","522","0"
"","30","Yadagiri","0","30020","0","29807","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","600","4054746","589","4009287","5212","2","40205","42"
"*
     
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 04-09-2022 
Page 5 of 8","","","","","","","","","",""
