,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10039,9907,129,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,700214,341706,337335,21173,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,34,103,112,249,1,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319747,2304968,14730,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,94235014,44604766,47252313,2377935,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,1896,17483,28025,47404,1,10,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64501,64201,296,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1694312,906888,756774,30650,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,298,649,172,1119,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724219,716228,7986,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,44974898,24070889,20491436,412573,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,20738,22102,4064,46904,0,0,0,,,1332900000,Assam,34293000
4,Bihar,830633,818317,12256,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,129665747,70115436,58278650,1271661,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,28759,75060,15190,119009,7,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,92156,90913,1165,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,2155722,1172781,940225,42716,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,267,597,293,1157,9,9,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152318,1138247,14034,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,39197974,20612798,18087257,497919,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,3675,16539,1670,21884,4,7,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1406619,775865,619504,11250,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,99,237,49,385,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1895053,1863502,26182,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,33779555,18000082,14887103,892370,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,3489,14203,15979,33671,799,1366,3,,,1332900000,Delhi,19814000
9,Goa,245506,241613,3832,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,2742082,1430100,1268905,43077,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,165,794,167,1126,10,5,0,,,1332900000,Goa,1540000
10,Gujarat,1224530,1213434,10944,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,108211367,53919981,51600971,2690415,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,3124,30963,7005,41092,23,18,0,,,1332900000,Gujarat,67936000
11,Haryana,996975,983795,10620,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,42904288,23419893,19009108,475287,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,7454,14068,11061,32583,371,511,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284874,280689,4134,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,12987289,6577811,6124978,284500,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,1695,6226,2250,10171,10,5,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,454113,449306,4751,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,22804077,11284779,11122510,396788,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,1817,16063,1481,19361,4,4,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435271,429917,5317,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,39764992,23266723,16169723,328546,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,9678,17106,1417,28201,3,3,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3948837,3906807,40105,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,106911684,54097322,50946331,1868031,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,12122,59018,15737,86877,90,128,1,,,1332900000,Karnataka,65798000
16,Kerala,6544568,6472277,69277,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,54349447,28421574,24320800,1607073,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,7114,11458,14214,32786,324,330,6,,,1332900000,Kerala,35125000
17,Ladakh,28249,28018,228,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,471285,236369,196833,38083,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,158,731,62,951,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11350,52,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,122815,61409,57878,3528,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,0,1,1,2,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7879399,7730209,147847,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,165633042,90413616,72760713,2458713,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,9675,61515,14586,85776,121,82,0,,,1332900000,Maharashtra,122153000
20,Manipur,137227,135100,2120,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,2860393,1560910,1210824,88659,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,1116,1162,1098,3376,1,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,93810,92207,1593,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,2468182,1400294,1029418,38470,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,1019,756,195,1970,1,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,227761,226863,697,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1594534,866096,686765,41673,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,470,866,159,1495,25,59,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1041717,1030783,10735,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,118096289,60302800,56712711,1080778,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,4649,39666,3046,47361,28,19,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35490,34729,760,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1634354,905449,699666,29239,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,547,1664,168,2379,0,1,0,,,1332900000,Nagaland,2150000
25,Odisha,1288210,1278877,9126,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,66267359,34516956,30553821,1196582,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,10446,44148,7240,61834,8,14,0,,,1332900000,Odisha,43671000
26,Puducherry,165797,163828,1962,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1693778,965197,707012,21569,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,55,448,170,673,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,759930,741905,17751,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,42719867,23632820,18516456,570591,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,10825,51689,3569,66083,25,35,0,,,1332900000,Punjab,29859000
28,Rajasthan,1284323,1274165,9553,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,105342752,56223999,47367800,1750953,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,16487,60328,6092,82907,102,35,0,,,1332900000,Rajasthan,77264000
29,Sikkim,39154,38701,452,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,1158213,584879,536322,37012,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,227,1256,159,1642,0,1,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3454391,3415912,38025,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,108452673,58677832,48796796,978045,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,36261,159472,8969,204702,38,62,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,792361,787867,4111,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,62955137,32112663,30123296,719178,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,4452,30400,3351,38203,34,32,0,,,1332900000,Telangana,37220000
32,Tripura,100887,99959,923,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,5316890,2861966,2355068,99856,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,88,439,32,559,1,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2076580,2051503,23510,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,318039266,172370678,142783439,2885149,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,76945,276810,8145,361900,218,258,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,437620,429426,7693,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,17663910,8914971,8232235,516704,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,10556,8329,3512,22397,9,4,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2018600,1996989,21203,2022-05-10,TT,43107689,524103,42563949,2022-05-10 13:04:02.298759,841514701,2022-05-09 00:00:00,484843,1904017175,1006224045,869303201,28489929,138862027,72764513,63414331,2683183,https://www.icmr.gov.in/,2288,10,3044,187185,1070544,291064,1548793,4664,28195,7745,40604,21,39,0,,,1332900000,West Bengal,96906000
