Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-06-11,HP,Bilaspur,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,18251,95,18148,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,1
2022-06-11,HP,Chamba,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,16146,171,15968,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,2
2022-06-11,HP,Hamirpur,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,23380,330,23034,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,1
2022-06-11,HP,Kangra,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,63950,1246,62646,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,7
2022-06-11,HP,Kinnaur,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,4457,41,4413,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,0
2022-06-11,HP,Kullu,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,11972,162,11807,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,2
2022-06-11,HP,Lahaul and Spiti,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,3171,18,3147,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,0
2022-06-11,HP,Mandi,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,38866,502,38355,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,0
2022-06-11,HP,Shimla,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,35781,716,35036,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,4
2022-06-11,HP,Sirmaur,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,19872,221,19647,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,0
2022-06-11,HP,Solan,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,30673,336,30324,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,0
2022-06-11,HP,Una,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,18726,279,18440,,2022-06-11 19:55:49.317177,2022-06-11 17:00:00+05:30,https://twitter.com/nhm_hp,,285245,4117,280965,,19,2
