TT|2022-05-09 07:55:09.501808|GetSource|ERR|File Not Found
TT|2022-05-09 09:55:10.029164|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 09:55:25.107804|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 11:55:10.142464|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 11:56:04.025865|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 19:55:09.568023|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 19:55:47.600654|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 20:55:10.019460|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 20:55:49.323818|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 21:55:09.108197|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 21:55:54.448864|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 22:55:15.655609|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 22:58:04.927489|ExtractFromHTML|OK|COMPLETED
TT|2022-05-09 23:55:09.887073|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-09 23:57:54.979176|ExtractFromHTML|OK|COMPLETED
TT|2022-05-10 07:55:09.123364|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-10 09:55:08.859046|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-10 11:55:08.511596|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-10 12:11:05.489827|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
