Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-05-31,OR,Angul,,,,48052,418,0,47634,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Balasore,,,,49009,360,0,48638,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Bargarh,,,,34549,353,0,34195,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Bhadrak,,,,29479,173,0,29302,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Balangir,,,,28992,131,0,28861,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Boudh,,,,14605,113,0,14480,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Cuttack,,,,113772,907,0,112854,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Deogarh,,,,8557,53,0,8504,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Dhenkanal,,,,22365,265,0,22100,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Gajapati,,,,13134,83,0,13050,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Ganjam,,,,36758,512,0,36238,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Jagatsinghpur,,,,32093,344,0,31749,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Jajpur,,,,50306,200,0,50105,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Jharsuguda,,,,28475,182,0,28293,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Kalahandi,,,,28670,219,0,28450,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Kandhamal,,,,13535,95,0,13440,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Kendrapara,,,,27974,274,0,27698,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Kendujhar,,,,24265,193,0,24069,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Khordha,,,,244961,1750,0,243178,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Koraput,,,,23600,84,0,23515,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Malkangiri,,,,12868,48,0,12817,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Mayurbhanj,,,,48442,308,0,48131,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Nabarangapur,,,,27431,91,0,27338,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Nayagarh,,,,28395,227,0,28166,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Nuapada,,,,26764,91,0,26672,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Puri,,,,49987,487,0,49497,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Rayagada,,,,24821,174,0,24646,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Sambalpur,,,,42215,247,0,41963,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Subarnapur,,,,16427,62,0,16365,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
2022-05-31,OR,Sundargarh,,,,90848,681,0,90158,,2022-05-31 11:55:31.659045,2022-05-31 11:55:31.660022,,,1288440,9126,1279191,0,31746553
