Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-09-01,GJ,Ahmedabad,2022-09-01 23:55:30.651604,,,402098,3654,0,397967,6999148,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Amreli,2022-09-01 23:55:30.651604,,,13497,105,0,13390,889503,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Anand,2022-09-01 23:55:30.651604,,,15992,54,0,15924,886554,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Aravalli,2022-09-01 23:55:30.651604,,,5978,82,0,5889,597573,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Banaskantha,2022-09-01 23:55:30.651604,,,18980,166,0,18792,1367436,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Bharuch,2022-09-01 23:55:30.651604,,,17895,153,0,17692,805498,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Bhavnagar,2022-09-01 23:55:30.651604,,,30394,369,0,30005,1645398,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Botad,2022-09-01 23:55:30.651604,,,2380,48,0,2329,372942,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Chhota Udaipur,2022-09-01 23:55:30.651604,,,3764,38,0,3721,394476,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Dahod,2022-09-01 23:55:30.651604,,,11341,46,0,11292,1064532,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Dang,2022-09-01 23:55:30.651604,,,1289,18,0,1260,119157,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Devbhumi Dwarka,2022-09-01 23:55:30.651604,,,5419,89,0,5325,375266,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Gandhinagar,2022-09-01 23:55:30.651604,,,37759,231,0,37419,1244790,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Gir Somnath,2022-09-01 23:55:30.651604,,,9872,69,0,9793,528842,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Jamnagar,2022-09-01 23:55:30.651604,,,42516,521,0,41981,1265613,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Junagadh,2022-09-01 23:55:30.651604,,,22811,272,0,22539,1567726,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Kutch,2022-09-01 23:55:30.651604,,,20184,146,0,20008,1137035,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Kheda,2022-09-01 23:55:30.651604,,,14916,55,0,14858,952499,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Mahisagar,2022-09-01 23:55:30.651604,,,8907,75,0,8829,585274,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Mehsana,2022-09-01 23:55:30.651604,,,33175,196,0,32949,1195652,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Morbi,2022-09-01 23:55:30.651604,,,11302,96,0,11188,562422,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Narmada,2022-09-01 23:55:30.651604,,,6641,15,0,6626,402557,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Navsari,2022-09-01 23:55:30.651604,,,12677,42,0,12612,732595,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Panchmahal,2022-09-01 23:55:30.651604,,,13738,83,0,13645,819237,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Patan,2022-09-01 23:55:30.651604,,,16957,129,0,16821,815338,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Porbandar,2022-09-01 23:55:30.651604,,,4458,25,0,4412,409583,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Rajkot,2022-09-01 23:55:30.651604,,,87098,805,0,86200,2803140,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Sabarkantha,2022-09-01 23:55:30.651604,,,12310,163,0,12132,778786,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Surat,2022-09-01 23:55:30.651604,,,210252,2082,0,207927,8372681,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Surendranagar,2022-09-01 23:55:30.651604,,,10313,139,0,10170,799074,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Tapi,2022-09-01 23:55:30.651604,,,5941,30,0,5898,419459,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Vadodara,2022-09-01 23:55:30.651604,,,145591,921,0,144396,2751819,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
2022-09-01,GJ,Valsad,2022-09-01 23:55:30.651604,,,13841,93,0,13689,933799,2022-09-01 23:55:30.650511,2022-09-01 23:55:30.652013,,,1270286,11010,1257678,0,44595404
