Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Airport Quarantine,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Baksa,,,,,22,22,74,,,,,,100.0,388.0,187.0,953773,,,,,,,,699710,621568,39520,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Barpeta,,,,,58,136,252,,,,,,226.0,730.0,1387.0,1693190,,,,,,,,1326386,1246691,138005,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Biswanath,,,,,43,30,14,,,,,,88.0,234.0,19.0,612491,,,,,,,,579172,494066,54594,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Bongaigaon,,,,,7,16,11,,,,,,27.0,64.0,83.0,732639,,,,,,,,603036,545789,135600,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Cachar,,,,,2,63,33,,,,,,50.0,463.0,325.0,1736319,,,,,,,,1324887,1308134,187025,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Charaideo,,,,,0,0,0,,,,,,32.0,40.0,23.0,0,,,,,,,,377088,306199,25535,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Chirang,,,,,3,13,10,,,,,,99.0,93.0,226.0,481818,,,,,,,,359371,292476,43553,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Darrang,,,,,85,18,6,,,,,,168.0,53.0,155.0,908090,,,,,,,,717846,604641,120462,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Dhemaji,,,,,0,78,4,,,,,,96.0,806.0,469.0,688077,,,,,,,,547697,494911,65757,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Dhubri,,,,,0,9,0,,,,,,23.0,98.0,104.0,1948632,,,,,,,,1166825,1038678,116196,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Dibrugarh,,,,,2,17,67,,,,,,15.0,87.0,162.0,1327748,,,,,,,,1110908,1009806,162782,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Dima Hasao,,,,,0,0,0,,,,,,0.0,1.0,11.0,213529,,,,,,,,157150,123389,18551,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Goalpara,,,,,3,18,2,,,,,,19.0,35.0,275.0,1008959,,,,,,,,800501,698230,102573,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Golaghat,,,,,0,16,15,,,,,,87.0,223.0,153.0,1058674,,,,,,,,883917,816903,62260,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Hailakandi,,,,,12,87,176,,,,,,103.0,712.0,803.0,659260,,,,,,,,505977,445215,120874,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Hojai,,,,,2,3,3,,,,,,5.0,31.0,45.0,931218,,,,,,,,738903,649402,92200,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Jorhat,,,,,0,0,16,,,,,,2.0,8.0,122.0,1091295,,,,,,,,796229,696622,119129,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Kamrup,,,,,65,188,149,,,,,,250.0,792.0,543.0,1517202,,,,,,,,1343013,1192377,165575,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
2022-10-29,AS,12,0,20,0,404,1407,1690,174,45.0,0.0,154.0,,5654.0,20963.0,16286.0,Kamrup Metropolitan,,,,,3,14,177,,,,,,26.0,189.0,603.0,1260419,,,,,,,,1452798,1370877,319030,0,2022-10-30 13:19:24.715597,34293000,,,,746046,8035,735398,,24803782,22088903,3288845,0,0.0,0.0
