,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10736,10600,129,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,990392,347579,353030,289783,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,0,0,15,15,5,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338889,2324022,14733,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,110375425,44699713,47569559,18106153,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,45,760,8449,9254,15,14,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66876,66577,296,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,1890667,958852,817872,113943,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,25,57,576,658,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746034,735378,8035,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,50178029,24803378,22087496,3287155,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,859,2769,2852,6480,14,6,0,,,1332900000,Assam,34293000
4,Bihar,851156,838734,12302,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,156685180,73411281,67724541,15549358,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,1518,7152,11226,19896,9,22,0,,,1332900000,Bihar,119520000
5,Chandigarh,99295,98105,1181,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,2279187,1184655,984402,110130,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,8,19,31,58,4,4,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177464,1163187,14142,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,48940829,21258620,20282693,7399516,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,179,2259,3247,5685,32,37,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,1576494,782058,636467,157969,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,7,40,68,115,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2005989,1979109,26508,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,37314968,18286954,15697464,3330550,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,32,68,192,292,107,86,0,,,1332900000,Delhi,19814000
9,Goa,258681,254629,3967,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,2870532,1439625,1294735,136172,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,8,30,81,119,28,19,0,,,1332900000,Goa,1540000
10,Gujarat,1276662,1265182,11039,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,127459091,54377330,53979588,19102173,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,209,570,4770,5549,30,60,1,,,1332900000,Gujarat,67936000
11,Haryana,1056049,1045131,10711,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,45418125,23668597,19816921,1932607,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,95,324,584,1003,58,33,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312442,308209,4211,2022-10-29,TT,44650662,529008,44102852,2022-10-29 12:29:29.315935,900725697,2022-10-28 00:00:00,165901,2196193515,1026849407,950062278,219281830,15169549,6642979,6311388,2215182,https://www.icmr.gov.in/,1574,9,2161,115392,31553,8795,155740,45,324,2226,2595,4,5,0,,,1332900000,Himachal Pradesh,7300000
