"Cumulative 
Samples 
Sent","Cumulative 
routine + 
Sentinel 
samples","Airport 
surveillance","CB NAAT","True 
NAT","POCT 
PCR","RT 
LAMP","Antigen 
Assay"
"38002954","15242480","77321","113245","797805","46770","30740","21700907"
