"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","13","19","65713","0","4534","70241","0"
"Bageshwar","27","29","35587","0","2089","37672","0"
"Chamoli","49","33","49158","1","3209","52365","4"
"Champawat","1","2","62646","0","1912","64555","0"
"Dehradun","364","233","375476","15","33323","408664","26"
"Haridwar","97","83","308590","2","13157","321717","11"
"Nainital","241","231","88916","1","11381","100227","12"
"Pauri Garhwal","69","65","95525","0","5282","100800","6"
"Pithoragarh","53","9","41886","0","2560","44434","15"
"Rudraprayag","46","32","27637","1","2715","30352","5"
"Tehri Garhwal","111","111","38097","4","2381","40471","9"
"US Nagar","530","189","138842","2","8820","147638","55"
"Uttarkashi","117","20","41334","0","1670","43002","23"
"Total","1718","1056","1369407","26","93033","1462138","166"
