,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-31,GA,Other State,,,,,,,,2022-01-01 12:11:14.000330,,,,180872,3522,176304,2715956440
1,2021-12-31,GA,North Goa,,,,,,,,2022-01-01 12:11:14.000330,,,,180872,3522,176304,2715956440
2,2021-12-31,GA,South Goa,,,,,,,,2022-01-01 12:11:14.000330,,,,180872,3522,176304,2715956440
3,2021-12-31,GA,Unknown,,,,180872,3522,176304,,2022-01-01 12:11:14.000330,,,,180872,3522,176304,2715956440
