,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10620,129,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,991263,347616,353284,290363,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,0,0,0,0,0,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339084,2324350,14733,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,110940948,44703809,47577696,18659443,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,66,344,26064,26474,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,1924308,961289,821775,141244,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,59,55,439,553,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,50321693,24812378,22141528,3367787,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,57,1493,1883,3433,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851418,839111,12303,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,157250986,73478620,67898969,15873397,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,108,152,492,752,0,1,0,,,1332900000,Bihar,119520000
5,Chandigarh,99361,98179,1181,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,2285596,1185376,986738,113482,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,48,68,148,264,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177782,1163631,14146,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,49167303,21267597,20343584,7556122,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,5,1,5,11,3,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,1579592,782316,636913,160363,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,0,0,1,1,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007413,1980879,26522,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,37396472,18294989,15713926,3387557,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,36,111,284,431,5,4,0,,,1332900000,Delhi,19814000
9,Goa,259126,255106,4013,2023-02-09,TT,44683748,530748,44151219,2023-02-09 14:00:03.663063,916685932,2023-02-08 00:00:00,141248,2206156959,1027356754,951828503,226971702,2874224,1440008,1295687,138529,https://www.icmr.gov.in/,109,2,111,99687,13733,2915,116335,5,20,35,60,2,1,0,,,1332900000,Goa,1540000
