Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-02,JH,Bokaro,19438,286,19148,11798.0,867804,246909,1114713,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Chatra,6033,53,5976,,430536,90629,521165,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Deoghar,10829,113,10715,6951.0,532012,160726,692738,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Dhanbad,16557,382,16172,,1032104,339494,1371598,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Dumka,4634,47,4587,5400.0,599659,175057,774716,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,East Singhbhum,51878,1044,50819,,1346270,543223,1889493,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Garhwa,6888,94,6794,,413129,112153,525282,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Giridih,8964,130,8833,11132.0,931059,215392,1146451,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Godda,5839,87,5752,10980.0,497906,142376,640282,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Gumla,9895,38,9857,,367465,125361,492826,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Hazaribagh,19587,186,19401,,807919,231378,1039297,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Jamtara,5594,60,5527,2880.0,347088,100041,447129,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Khunti,7815,96,7715,3852.0,212606,89899,302505,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Koderma,12872,136,12736,,351378,109697,461075,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Latehar,7871,57,7814,,269148,63573,332721,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Lohardaga,6709,88,6619,7526.0,159097,48019,207116,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Pakur,2551,12,2539,6429.0,342478,82280,424758,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Palamu,12294,110,12184,,715957,217739,933696,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Ramgarh,13910,197,13713,,491891,140553,632444,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Ranchi,85821,1585,84184,,1354088,512380,1866468,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Sahibganj,4834,42,4792,5029.0,384132,90612,474744,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Saraikela-Kharsawan,7207,67,7137,161796.0,454212,126869,581081,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,Simdega,7193,92,7101,,261766,86539,348305,348255,5135,343023,14898656.0,13751889,4217857,17969746
2021-10-02,JH,West Singhbhum,13042,133,12908,,582185,166958,749143,348255,5135,343023,14898656.0,13751889,4217857,17969746
