,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,991264,347616,353285,290363,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,110957257,44704342,47578780,18674135,https://www.icmr.gov.in/,96,0,146,399,193,140,732,5,4,19,28,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67040,66741,296,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,1924584,961348,821819,141417,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855247,842922,12314,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,157289580,73485520,67912248,15891812,https://www.icmr.gov.in/,96,0,146,399,193,140,732,17,4,58,79,2,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,100687,99500,1185,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,2291295,1185681,991051,114563,https://www.icmr.gov.in/,96,0,146,399,193,140,732,2,1,6,9,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187675,1173474,14190,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,49167914,21267789,20343755,7556370,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,2,2,4,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,1580040,782352,636962,160726,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040746,2014064,26663,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,37408582,18297562,15717319,3393701,https://www.icmr.gov.in/,96,0,146,399,193,140,732,4,7,5,16,2,6,0,,,1332900000,Delhi,19814000
9,Goa,263264,259225,4014,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,96,0,146,399,193,140,732,0,0,0,0,4,7,0,,,1332900000,Goa,1540000
10,Gujarat,1291339,1280246,11079,2023-06-16,TT,44993282,531893,44459372,2023-06-23 01:45:07.478337,931695839,2023-06-15 00:00:00,79408,2206705830,1027411077,951978020,227316733,128104770,54398219,54032456,19674095,https://www.icmr.gov.in/,96,0,146,399,193,140,732,10,4,15,29,2,1,0,,,1332900000,Gujarat,67936000
