,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-10,BR,Araria,,,,14978,116,14862,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
1,2021-11-10,BR,Arwal,,,,7381,74,7307,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
2,2021-11-10,BR,Aurangabad,,,,20011,75,19936,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
3,2021-11-10,BR,Banka,,,,7379,112,7267,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
4,2021-11-10,BR,Begusarai,,,,27215,457,26756,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
5,2021-11-10,BR,Bhagalpur,,,,25840,309,25531,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
6,2021-11-10,BR,Bhojpur,,,,10210,159,10051,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
7,2021-11-10,BR,Buxar,,,,9248,182,9066,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
8,2021-11-10,BR,Darbhanga,,,,10940,370,10569,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
9,2021-11-10,BR,East Champaran,,,,19018,430,18587,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
10,2021-11-10,BR,Gaya,,,,33953,280,33673,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
11,2021-11-10,BR,Gopalganj,,,,16687,94,16591,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
12,2021-11-10,BR,Jamui,,,,9418,106,9312,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
13,2021-11-10,BR,Jehanabad,,,,10783,109,10674,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
14,2021-11-10,BR,Kaimur,,,,4984,147,4837,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
15,2021-11-10,BR,Katihar,,,,18145,94,18051,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
16,2021-11-10,BR,Khagaria,,,,10064,88,9976,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
17,2021-11-10,BR,Kishanganj,,,,10132,66,10062,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
18,2021-11-10,BR,Lakhisarai,,,,7776,102,7674,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
19,2021-11-10,BR,Madhepura,,,,12547,111,12436,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
20,2021-11-10,BR,Madhubani,,,,18365,339,18026,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
21,2021-11-10,BR,Munger,,,,15111,158,14953,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
22,2021-11-10,BR,Muzaffarpur,,,,31398,621,30777,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
23,2021-11-10,BR,Nalanda,,,,23433,468,22965,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
24,2021-11-10,BR,Nawada,,,,10353,178,10175,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
25,2021-11-10,BR,Patna,,,,147030,2334,144676,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
26,2021-11-10,BR,Purnia,,,,24428,180,24247,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
27,2021-11-10,BR,Rohtas,,,,13980,271,13708,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
28,2021-11-10,BR,Saharsa,,,,17617,134,17482,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
29,2021-11-10,BR,Samastipur,,,,20024,155,19866,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
30,2021-11-10,BR,Saran,,,,23279,255,23024,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
31,2021-11-10,BR,Sheikhpura,,,,7693,75,7618,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
32,2021-11-10,BR,Sheohar,,,,4404,36,4368,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
33,2021-11-10,BR,Sitamarhi,,,,9185,127,9058,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
34,2021-11-10,BR,Siwan,,,,15195,170,15025,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
35,2021-11-10,BR,Supaul,,,,17222,129,17093,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
36,2021-11-10,BR,Vaishali,,,,19828,192,19635,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
37,2021-11-10,BR,West Champaran,,,,20890,358,20532,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
38,2021-11-10,BR,Unknown,,,,0,0,0,,2021-11-11 05:41:12.415731,,,,726144,9661,716446,
