,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-11-10,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
1,2023-11-10,TT,Andhra Pradesh,,,,2340677,14733,2325944,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
2,2023-11-10,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
3,2023-11-10,TT,Assam,,,,746164,8035,738129,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
4,2023-11-10,TT,Bihar,,,,855267,12314,842953,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
5,2023-11-10,TT,Chandigarh,,,,100698,1185,99513,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
6,2023-11-10,TT,Chhattisgarh,,,,1187697,14190,1173507,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
7,2023-11-10,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
8,2023-11-10,TT,Delhi,,,,2041110,26666,2014442,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
9,2023-11-10,TT,Goa,,,,263373,4014,259358,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
10,2023-11-10,TT,Gujarat,,,,1291453,11080,1280360,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
11,2023-11-10,TT,Haryana,,,,1078966,10779,1068186,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
12,2023-11-10,TT,Himachal Pradesh,,,,322943,4245,318697,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
13,2023-11-10,TT,Jammu and Kashmir,,,,482034,4792,477242,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
14,2023-11-10,TT,Jharkhand,,,,443831,5334,438497,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
15,2023-11-10,TT,Karnataka,,,,4088910,40359,4048551,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
16,2023-11-10,TT,Kerala,,,,6907448,72043,6835374,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
17,2023-11-10,TT,Ladakh,,,,29603,231,29372,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
18,2023-11-10,TT,Lakshadweep,,,,11415,52,11363,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
19,2023-11-10,TT,Maharashtra,,,,8171916,148563,8023346,,,2023-11-10 17:57:24.197442,,,,45001419,533295,44467947,935879495,2206775965
