Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-05-06,OR,Angul,,,,48052,418,0,47633,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Balasore,,,,48990,360,0,48621,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Bargarh,,,,34548,353,0,34193,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Bhadrak,,,,29479,173,0,29301,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Balangir,,,,28988,131,0,28851,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Boudh,,,,14605,113,0,14480,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Cuttack,,,,113749,907,0,112833,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Deogarh,,,,8556,53,0,8502,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Dhenkanal,,,,22365,265,0,22100,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Gajapati,,,,13118,83,0,13029,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Ganjam,,,,36756,512,0,36236,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Jagatsinghpur,,,,32093,344,0,31749,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Jajpur,,,,50305,200,0,50099,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Jharsuguda,,,,28475,182,0,28293,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Kalahandi,,,,28669,219,0,28449,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Kandhamal,,,,13532,95,0,13434,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Kendrapara,,,,27967,274,0,27689,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Kendujhar,,,,24265,193,0,24069,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Khordha,,,,244866,1750,0,243086,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Koraput,,,,23599,84,0,23515,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Malkangiri,,,,12868,48,0,12817,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Mayurbhanj,,,,48441,308,0,48130,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Nabarangapur,,,,27431,91,0,27338,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Nayagarh,,,,28394,227,0,28165,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Nuapada,,,,26726,91,0,26629,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Puri,,,,49987,487,0,49497,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Rayagada,,,,24755,174,0,24578,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Sambalpur,,,,42204,247,0,41942,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Subarnapur,,,,16427,62,0,16364,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
2022-05-06,OR,Sundargarh,,,,90840,681,0,90153,,2022-05-06 12:43:31.291575,2022-05-06 12:43:31.292503,,,1288117,9126,1278839,0,31379495
