,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Alipurduar,3,0,4,,2330,7065,0,36.0,0.0,26.0,,19519.0,41674.0,1700000,,,,15724,102,15574,,1050491,525038,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
1,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Bankura,8,0,11,,1294,7108,0,56.0,0.0,92.0,,20828.0,60974.0,3596292,,,,36820,276,36415,,1762534,719905,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
2,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Birbhum,22,0,15,,1677,10106,0,128.0,0.0,93.0,,13868.0,73441.0,3502387,,,,41676,289,41206,,1418494,788231,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
3,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Cooch Behar,12,1,11,,4589,17933,0,78.0,1.0,77.0,,53374.0,88690.0,2822780,,,,29658,98,29433,,1856403,632957,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
4,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Dakshin Dinajpur,28,0,15,,713,9183,0,106.0,2.0,113.0,,6246.0,55626.0,1670931,,,,18529,175,18168,,1119157,526409,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
5,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Darjeeling,26,0,22,,2067,8929,0,126.0,1.0,167.0,,14382.0,54163.0,1842034,,,,57967,548,57164,,1374839,897304,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
6,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Hooghly,48,1,54,,2683,24252,0,370.0,5.0,383.0,,39906.0,130198.0,5520389,,,,88251,1015,86622,,3758254,1856949,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
7,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Howrah,39,1,51,,2936,20818,0,331.0,3.0,370.0,,23794.0,141394.0,4841638,,,,100640,1536,98533,,3204506,1714709,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
8,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Jalpaiguri,18,0,14,,10414,7053,0,121.0,2.0,97.0,,64682.0,55301.0,3869675,,,,42443,589,41687,,1470303,598046,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
9,2021-12-02,WB,657,12,667,37376,112750,395982,0,4667.0,80.0,4764.0,246129.0,1093816.0,2469687.0,Jhargram,3,0,4,,1176,2340,0,24.0,0.0,30.0,,16974.0,23636.0,1136548,,,,12297,27,12223,,797800,330915,2021-12-02T23:56:16.275617+05:30,96906000,,,,1617408,19510,1590208,20393776,63481198,30134940
