,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Ariyalur,1,0,1,,2303,2625,20,10.0,0.0,11.0,,24092.0,30632.0,752481,,,,16927,264,16644,,566861,270990,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
1,1,1,1,1,1,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Chengalpattu,60,0,65,,3011,5679,437,411.0,3.0,432.0,,18676.0,43703.0,2556244,,,,173901,2534,170738,,1411861,776389,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
2,2,2,2,2,2,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Chennai,112,2,119,,3832,7881,831,732.0,10.0,786.0,,49475.0,122917.0,7100000,,,,558260,8613,548476,,5083847,3318388,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
3,3,3,3,3,3,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Coimbatore,123,3,108,,1533,6660,841,793.0,11.0,786.0,,20115.0,111941.0,3472578,,,,250420,2469,246702,,2787047,1591238,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
4,4,4,4,4,4,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Cuddalore,4,0,7,,9793,12147,75,43.0,0.0,63.0,,78473.0,88295.0,2600880,,,,64410,872,63464,,1883065,1103653,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
5,5,5,5,5,5,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Dharmapuri,8,1,16,,2586,7412,100,71.0,1.0,90.0,,10336.0,35742.0,1502900,,,,28828,279,28439,,810749,407034,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
6,6,6,6,6,6,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Dindigul,5,0,5,,9618,7940,37,35.0,1.0,42.0,,68997.0,79787.0,2161367,,,,33244,651,32544,,1447588,805517,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
7,7,7,7,7,7,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Erode,64,2,71,,3016,9642,476,441.0,3.0,499.0,,20610.0,79061.0,2259608,,,,106440,698,104954,,1436995,815823,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
8,8,8,8,8,8,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Kallakurichi,3,0,4,,4667,5617,63,18.0,0.0,48.0,,34350.0,48578.0,1370281,,,,31564,210,31319,,823527,509311,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
9,9,9,9,9,9,2021-12-02,TN,715,12,748,101818,135797,201486,5574,5105.0,72.0,5320.0,708670.0,1232886.0,2057549.0,Kancheepuram,20,0,15,,1927,4456,130,139.0,1.0,130.0,,9955.0,24952.0,1166401,,,,75638,1264,74169,,707262,339942,2021-12-03T09:55:06.518919+05:30,75695000,,,,2728350,36504,2683691,54472727,45686172,25377850,0,0,0,0,0
