,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-02,ML,East Garo Hills,,,,1902,14,1884,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
1,2021-12-02,ML,East Jaintia Hills,,,,2442,32,2408,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
2,2021-12-02,ML,East Khasi Hills,,,,41723,1001,40465,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
3,2021-12-02,ML,North Garo Hills,,,,1685,8,1677,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
4,2021-12-02,ML,Ri-Bhoi,,,,9731,90,9632,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
5,2021-12-02,ML,South Garo Hills,,,,1217,12,1205,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
6,2021-12-02,ML,South West Garo Hills,,,,1873,18,1855,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
7,2021-12-02,ML,South West Khasi Hills,,,,2549,17,2532,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
8,2021-12-02,ML,West Garo Hills,,,,9078,73,8998,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
9,2021-12-02,ML,West Jaintia Hills,,,,6820,135,6678,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
10,2021-12-02,ML,West Khasi Hills,,,,5514,74,5430,,2021-12-03T10:32:54.061779+05:30,,,,84534,1474,82764,
